text,category
" назначение рецензента степанцов отправлено со смартфона samsung galaxy. исходное сообщение от: vestnik vsu дата: 01.07.2019 14:27 (gmt+03:00) кому: тема: назначение рецензента александр анатольевич! есть статья перспективы применения и оценка качества сервисов централизованной оптической архитектуры т.с. аббасова, а. б. семенов назначьте рецензента. ",рецензирование
" назначение рецензента гаршина отправлено со смартфона samsung galaxy. исходное сообщение от: vestnik vsu дата: 01.07.2019 14:09 (gmt+03:00) кому: тема: назначение рецензента александр анатольевич! получена статья применение методов ограниченной кластеризации для исследования техногенной сейсмичности зуенко а.а., фридман о.в., журавлева о.г. нужно назначить рецензента. ",рецензирование
" вопрос извините, но согласно вашим правилам, с начала посылается только статья, без дублирования графическими файлами и т.д. насколько я понял, статья больше месяца лежала без внимания, и только сейчас встал вопрос о рецензировании? пн, 1 июл. 2019 г. в 14:41, vestnik vsu уважаемый автор! по статье к вопросу о создании моделей самообучения программ при человекомашинном взаимодействии есть ряд замечаний. 1) в введении статьи отсутствует анализ предшествующих работ по тематике представленной статьи 2) рисунки должны дублироваться графическими файлами 3) список литературы должен соответствовать требованиям журнала и быть оформлен по госту. изучите требования к материалам статей из обратите внимание, что 7. все формулы, включные (внутри текста) и включные (на отдельной строке), должны набираться в редакторе формул: equation или mathtype (стиль и размер –«заводские»). 8. ширина формулы не должна превышать 82,5 мм (ширина колонки печатного поля), включая номер формулы. после оформления по правилам журнала статья будет передана на рецензирование. здравствуйте! простите за навязчивость, но мной 24.05.2019 посылалась статья: ""к вопросу о создании моделей самообучения программ при человекомашинном взаимодействии"". она все ещё на рецензировании? ",вопросы
" назначение рецензента сирота а.а.сирота александр анатольевич! есть статья проектирование адаптивного вычислителя на основе метода распознавания образов математических формул ю.а. милюкин1, а.в. филонович1, и.в. ворначева1, н.а. туякбасарова2 1фгбоу во «югозападный государственный университет 2чоу во «курский институт менеджмента, экономики и бизнеса» нужен рецензент. ",рецензирование
" краковский-иркутск здравствуйте уважаемая вероника викторовна. спасибо за ответ, жду результаты. с ув., кюм. юрий мечеславович, добрый день! статья с исправлениями в оформлении получена редакцией и передана на рецензирование. результаты сообщим. имяотчество). отправляю вам исправленную статью. с ув., кюм. ",рецензирование
" имя рецензента никто, статья не по тематике журнала. подобная статья уже была ранее от других авторов и мы с вами обсуждали, почему это не наш профиль. использование любого аппарата в данном случае еще не означает, что здесь есть чтото новое и интересное с точки зрения ит. также как и использование математики в статье не означает, что статья подлежит публикации в математическом журнале. 01.07.2019 15:58, vestnik vsu пишет: александр анатольевич! статья каунг мьят хту, в.а.кудинов исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов кто мог бы быть рецензентом? ",отклонена
" о статьях (""13"" и ""14"" от 18 марта 2019) в вестник саит 01 июля 2019 здравствуйте, уважаемая вероника викторовна ! 1) скачали ! 2) приступаем ! с наилучшими пожеланиями, наталья и григорий (мл.) бильченко 01.07.2019, vestnik написал(а): наталья,добрый вечер! прикрепляю статьи на сверку из 22019 саит. ",проверка статьи
"статья преподавателей вгуит рис. 3. алгоритм метода кластерного анализа k-средними.tif,рис. 4. диаграмма набора данных.tif,рис. 1. этапы решения транспортных задач методом потенциалов.jpg,рис. 2. примеры использования алгоритма кластеризации k-средними.tif,коробова_ковалева_применение-кластерного_метода.doc,рис. 5. алгоритм процесса оформления заявки на доставку с применением кластерного анализа.tif с уважением, ковалева е.н., 8906500989 ",подача статьи
" назначение рецензента матвеев 02.07.2019 16:56, vestnik vsu пишет: александр анатольевич! получена статья е. е. бизянов, р. н. погорелов, а. с. закутный концепция построения адаптивной системы управления преобразователем для установки обработки воды электромагнитным полем назначить рецензента. ",рецензирование
" назначение рецензента воронина 02.07.2019 16:58, vestnik vsu пишет: александр анатольевич! получена статья а. л. попов автоматизированное рабочее место администратора оперативной дежурной смены центра управления в кризисных ситуациях назначить рецензента. ",рецензирование
" назначение рецензента задорожний 02.07.2019 16:59, vestnik vsu пишет: александр анатольевич! получена статья тукмаков д.а.применение программной реализации математической модели динамики гетерогенной смеси для исследования влияния дисперсности твёрдых частиц на отражение ударной волны в запылённой среде назначить рецензента. ",рецензирование
" назначение рецензента азарнова 02.07.2019 17:01, vestnik vsu пишет: александр анатольевич! получена статья л.а. коробова, т.в. пронина, е.а. саввина, е.н. ковалева применение кластерного метода в решении транспортных задач назначить рецензента. ",рецензирование
"статья статья.zip здравствуйте! высылаю в ваш адрес статью: ""к вопросу о создании моделей самообучения программ при человекомашинном взаимодействии"". ",подача статьи
" статья преподавателей вгуит применение-кластерного_метода_испр_аннот.doc,рис. 5. алгоритм процесса оформления заявки на доставку с применением кластерного анализа.tif,рис. 4. диаграмма набора данных.tif,рис. 3. алгоритм метода кластерного анализа k-средними.tif,рис. 1. этапы решения транспортных задач методом потенциалов.jpg,рис. 2. примеры использования алгоритма кластеризации k-средними.tif вероника викторовна, здравствуйте. высылеам статью с исправленной аннотацией. текст статьи и рисунки не меняли. но я их еще раз пересылаю вам для удобства обработки информации. ковалева е.н,, 89036500989 уважаемые авторы! редакцией журнала вестник вгу саит получена статья л.а. коробова, т.в. пронина, е.а. саввина, е.н. ковалева применение кластерного метода в решении транспортных задач есть замечания по оформлению к статье следует сделать более расширенную аннотацию из статья будет передана на рецензирование. результаты сообщим с уважением, ковалева е.н., 8906500989 ",доработка
" оформление статьи sol_sol_arz_2019.docx,рис. 1.jpg,рис. 2.jpg,рис. 3.jpg,рис. 4.jpg,рис. 5.jpg,рис. 6а.jpg,рис. 6б.jpg,рис. 6в.jpg добрый день! формулы поправили (только не сделали для них ""стиль и размер – «заводские»"", т.к. не поняли, что это такое), рисунки прикрепляем. денис соловьев уважаемые авторы! для правильной верстки вашей статьи разработка программного обеспечения для моделирования и оптимизации показателей композитных электрохимических покрытий д.с. соловьев, и.а. соловьева, а.а. арзамасцев необходимо правильно оформить формулы. в тексте они у вас набраны как текст. также необходимо рисунки прислать дополнительно отдельными графическими файлами. из 7. все формулы, включные (внутри текста) и включные (на отдельной строке), должны набираться в редакторе формул: equation или mathtype (стиль и размер – «заводские»). 8. ширина формулы не должна превышать 82,5 мм (ширина колонки печатного поля), включая номер формулы. после оформления по правилам журнала статья будет передана в верстку. это нужно сделать срочно, сейчас верстается 22019 вестник вгу саит. ",доработка
"две статьи преподавателей вгуит применение-кластерного_метода_испр_аннот.doc,рис. 5. алгоритм процесса оформления заявки на доставку с применением кластерного анализа.tif,рис. 3. алгоритм метода кластерного анализа k-средними.tif,рис. 1. этапы решения транспортных задач методом потенциалов.jpg,рис. 2. примеры использования алгоритма кластеризации k-средними.tif,рис. 4. диаграмма набора данных.tif вероника владимировна, извините нас, авторов, пожалуйста. у нас пронина т.в. поменяла фамилию на гладких. это произошло по неизвестным мне причинам. нам, кроме аннотации, в статье по кластерному анализу пришлось изменить ее фамилию. но это один и тот же автор. высылаем вам еще одну статью. ждем замечаний. еще раз извините. я отправила статьи в двух разных письмах. с уважением, ковалева е.н., 89036500989 ",доработка
" назначение рецензента каширина, но статья ни о чем, я потом буду смотреть, что она напишет. 03.07.2019 11:31, vestnik vsu пишет: александр анатольевич! получена статья л.а. коробова, т.в. гладких, е.а. саввина, е.н. ковалева применение метода нейронных сетей в распознавании цифровых изображений назначить рецензента. ",рецензирование
" статья на рецензирование вероника викторовна, в статье изложены общеизвестные вещи, могу ли я так и написать? ирина леонидовна, добрый день! посылаю статью на рецензирование для вестника л.а. коробова, т.в. гладких, е.а. саввина, е.н. ковалева применение метода нейронных сетей в распознавании цифровых изображений. прикрепляю шаблон рецензии и правила по оформлению статей. срок рецензирования 10 дней. каширина ирина ",рецензирование
" статья на рецензирование здравствуйте, вероника викторовна! здесь есть некоторый ""конфликт интересов"", поскольку автор сотрудник кафедры пиит. как вы считаете? но в любом случае статью следует для начала отредактировать на предмет русского языка (запятые и т.п.). а вообще я бы принял ее после доработки. не обязательно же спешить с номером журнала, куда она попадет? сд уважаемый сергей дмитриевич! прошу отрецензировать статью для вестника н. к. самойлов трансляция запросов с языка sql в язык mongo ql. шаблон рецензии и правила по оформлению статей прикрепляю. срок рецензирования 10 дней. ",рецензирование
" статья на рецензирование рецензия_вестник_вгу.docx готово ирина леонидовна, добрый вечер! понятно, что статья по уровню материала не соответствует требованиям журнала, но статья получена редакцией и нам нужно ее отрецензировать :) представить мотивированный отказ к публикации. напишите, что считаете нужным. вероника викторовна, в статье изложены общеизвестные вещи, могу ли я так и написать? ирина леонидовна, добрый день! посылаю статью на рецензирование для вестника л.а. коробова, т.в. гладких, е.а. саввина, е.н. ковалева применение метода нейронных сетей в распознавании цифровых изображений. прикрепляю шаблон рецензии и правила по оформлению статей. срок рецензирования 10 дней. каширина ирина каширина ирина ",рецензирование
" о статьях (""13"" и ""14"" от 18 марта 2019) в вестник саит bilchenko_ggjr_ng__sait_13__2019_03_18__правки_v2019_07_03_к_v2019_07_01.zip,bilchenko_ggjr_ng__sait_14__2019_03_18__правки_v2019_07_03_к_v2019_07_01.zip 03 июля 2019 здравствуйте, уважаемая вероника викторовна ! 1) направляем вам материалы сверки двух наших статей из 22019 саит. извините, пожалуйста, за задержку. 2) сообщите, пожалуйста, всего ли достаточно в описаниях правок. заранее благодарны наталья и григорий (мл.) бильченко 01.07.2019, vestnik написал(а): наталья,добрый вечер! прикрепляю статьи на сверку из 22019 саит. ",проверка статьи
" статья на рецензирование рецензия-литвинова.docx поправляшки не болешки! лена! прикрепляю статью на рецензию (кажется я дублирую свое письмо). но, ладно, вдруг мне показалось что писала. я тут болею (вирусняк гадкий), поэтому не в себе. и.с. литвинова реализация умного бухгалтерского учета с помощью облачных технологий вероника",рецензирование
"правки (новые (суммарные) версии 04.07.2019) к статьям (""13"" и ""14"" от 18 марта 2019) в вестник саит bilchenko_ggjr_ng__sait_13__2019_03_18__правки_v2019_07_04_к_v2019_07_01.zip,bilchenko_ggjr_ng__sait_14__2019_03_18__правки_v2019_07_04_к_v2019_07_01.zip 04 июля 2019 здравствуйте, уважаемая вероника викторовна ! 1) направляем вам уточнённые (по сравнению с отправленными 03.07.2019) материалы сверки двух наших статей из 22019 саит. вместо 5 и 3 правок версии 03.07.2019 в версии 04.07.2019 приведены 5+1=6 и 3+3=6 правок. извините, пожалуйста, за задержку и 2ую итерацию. 2) сообщите, пожалуйста, всего ли достаточно в описаниях правок. 3) если будет возможность, пришлите, пожалуйста, результаты правок. заранее благодарны наталья и григорий (мл.) бильченко ",доработка
" статья на рецензирование сделаю в выходные ср, 3 июл. 2019 г. в 13:19, vestnik vsu ирина евгеньевна, добрый день! посылаю статью на рецензию а.л.попов автоматизированное рабочее место администратора оперативной дежурной смены центра управления в кризисных ситуациях. прикрепляю шаблон рецензии и правила журнала по оформлению статей. срок рецензирования 10 дней. воронина ирина евгеньевна, email: ip:1414 ",рецензирование
" корректировка формул sergeevobzorblock1 (1).doc beроника викторовна, все формулы в статье я набрал в редакторе mathtype. вероника викторовна, сообщите, будете ли вы летом отвечать на письма авторов. в каком номере будет опубликована наша статья, когда он выйдет? c уважением сергеев а.с. ",подача статьи
" статья преподавателей вгуит gladkikh чт, 4 июл. 2019 г., 14:04 vestnik vsu уважаемые авторы! статья с исправленной аннотацией получена. для внесения новой информации об авторе гладких (пронина) пришлите точную транслитерацию фамилии гладких (как в загранпаспорте), так как она будет индексироваться в библиографических базах. гаршина в.в. вероника викторовна, здравствуйте. высылеам статью с исправленной аннотацией. текст статьи и рисунки не меняли. но я их еще раз пересылаю вам для удобства обработки информации. ковалева е.н,, 89036500989 уважаемые авторы! редакцией журнала вестник вгу саит получена статья л.а. коробова, т.в. пронина, е.а. саввина, е.н. ковалева применение кластерного метода в решении транспортных задач есть замечания по оформлению к статье следует сделать более расширенную аннотацию из статья будет передана на рецензирование. результаты сообщим с уважением, ковалева е.н., 8906500989 ",проверка статьи
" правки (новые (суммарные) версии 04.07.2019) к статьям (""13"" и ""14"" от 18 марта 2019) в вестник саит 04 июля 2019 здравствуйте, уважаемая вероника викторовна ! уважаемые авторы! внесем исправления. большое спасибо !!! результаты правок не пришлю. задерживаем выход журнала, очень торопимся и уходим в отпуск. pdf 22019 будет на сайте журнала. будем ждать выхода журнала ! с наилучшими пожеланиями, наталья и григорий (мл.) бильченко ",доработка
"статья на публикацию орлов (повтор) рис 1.png,рис 2.png,рис 3.png,статья орлов.doc добрый день! отправлял ранее статью на публикацию. скажите, пожалуйста, она принята, или есть замечания? не пропустил ли я второй номер этого года? спасибо! __________ владимир орлов добрый день! отправляю свою статью на проверку для дальнейшей публикации. жду замечания и комментарии. спасибо! ___________ владимир орлов ",вопросы
"статья в вестник article.pdf добрый вечер, вероника! высылаю статью в вестник, о которой мы сегодня говорили. alexander krylovetsky computer science faculty voronezh state university +79030252111 +74732304639www.cs.vsu.ruwww.vsu.ru ",подача статьи
" статья на рецензирование рецензия-литвинова-2.docx привет! можешь отослать и с фамилией, чтоб девочка не думала, что её экономику мы не смогли понять. целую (тебя больную через тряпочку)! я лена! прикрепляю статью на рецензию (кажется я дублирую свое письмо). но, ладно, вдруг мне показалось что писала. я тут болею (вирусняк гадкий), поэтому не в себе. и.с. литвинова реализация умного бухгалтерского учета с помощью облачных технологий вероника",рецензирование
" статья на рецензирование рецензия.docx рецензия во вложении. а. савинков ср, 3 июл. 2019 г. в 11:52, vestnik vsu уважаемый андрей юрьевич! просьба отрецензировать статью в научный журнал вестник вгу сериясистемный анализ и информационные технологии. статья а.а. афанасьев, р.с. власов низкоскоростное кодирование речевого сигнала при переменной длительности сегмента анализа. прикрепляю шаблон рецензии и требования журнала по оформлению статей. срок рецензирования 10 дней. гаршина вероника викторовна ",рецензирование
" корректировка формул рисунок 1-29.09.doc,рисунок 2-29.09.doc,рисунок 3-29.09.doc,рисунок 4-29.09.doc,стр1комбгенпчелрис2.doc,стр2комбгенпчелрис2.doc,стр3комбгенпрчлрис2.doc вероника викторовна, к статье высылаю рисунки. ваши операторы большие мастера, могут сами их откорректировать? если необходимо, ваши операторы смогут их изъять из рамки и работать с ними? передайте им, пусть постараются и сами все сделают. c уважением сергеев а.с. ",вопросы
" сверка статьи добрый день! замечаний по верстке статьи нет. уважаемые авторы! просьба срочно проверить верстку статьи на ошибки. если есть неточности, то пришлите список найденных ошибок. ",проверка статьи
" статья на рецензирование рецензмя_попов.doc я так понимаю, как только удавить кого, так ко мне попадает :) чт, 4 июл. 2019 г. в 06:32, irina voronina сделаю в выходные ср, 3 июл. 2019 г. в 13:19, vestnik vsu ирина евгеньевна, добрый день! посылаю статью на рецензию а.л.попов автоматизированное рабочее место администратора оперативной дежурной смены центра управления в кризисных ситуациях. прикрепляю шаблон рецензии и правила журнала по оформлению статей. срок рецензирования 10 дней. воронина ирина евгеньевна, email: ip:1414 < без вирусов. < <#dab4fad82dd740bba1b84e2aa1f9fdf2 воронина ирина евгеньевна, email: ip:1414 ",рецензирование
 рецензия на статью уважаемая редакция! спасибо за рецензию! email: skype: popoval300353 уважаемый автор! получена отрицательная рецензия на статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления в кризисных ситуациях автор а. л. попов. статья отклоняется от публикации в нашем журнале. текст рецензии прикрепляю. технологии гаршина вероника викторовна ,отклонена
" представление статьи уважаемая редакция! 17 июня 2019 г. на ваш адрес было направлено письмо с просьбой рассмотреть возможность опубликования в журнале ""вестник вгу. серия: системный анализ и информационные технологии"" в разделе компьютерной лингвистики и обработки естественного языка статьи ""значения некоторых частотных характеристик англоязычных текстов"". просим проинформировать о получении письма и результатах его рассмотрения. котов юрий алексеевич к. фм. н., доцент, доцент кафедры защиты информации новосибирский государственный технический университет санина ольга валерьевна (ответственный автор) магистрант 2 года кафедры вычислительной техники новосибирский государственный технический университет ",вопросы
" сверка статьи в результате проверки вёрстки статьи обнаружены ошибки. страница 3. 1я колонка. в 3м абзаце ""jooq"" заменить на ""jooq"", ""sql"" заменить на ""sql"". в 4м абзаце ""javaобъекты"" заменить на ""javaобъекты"". в 8ой строке снизу ""jooq"" заменить на ""jooq"". 2я колонка. во 2м абзаце снизу во 2м предложении ""который является выходным параметров функции"" заменить на ""который является выходным параметром функции"". страница 4. начало 5го абзаца. ""библиотека vooqx"" заменить на ""библиотека vjooqx"". в аннотации на английском последнее слово ""vjooq"" заменить на ""vjooqx"" ________________________________ от: vestnik vsu отправлено: 9 июля 2019 г. 10:59 кому: тема: сверка статьи уважаемые авторы! просьба срочно проверить верстку статьи на ошибки. если есть неточности, то пришлите список найденных ошибок. ",проверка статьи
" сверка статьи маланова_испр.pdf здравствуйте, вероника викторовна! к сожалению, обнаружила опечатки в статье, прошу прощения, что сразу их не заметила... в прикрепленном pdfфайле все выделенные ссылки на формулу (11), нужно исправить на (10). то есть на странице 3 в тексте: ...задача линейного программирования (5), (11), (12)... нужно заменить (11), на (10) на странице 3 в тексте: ...чтобы получить решение задачи (5), (11), (12)... нужно заменить (11), на (10) на странице 3 в тексте: ...задачи линейного программирования вида (5), (11), (12)... нужно заменить (11), на (10) на странице 4 в тексте: ...как видим, задача (5), (11), (12)... нужно заменить (11), на (10) на странице 4 в тексте: ...несовместностью системы (11)... нужно заменить (11), на (10) на странице 5 в тексте: ...несовместность системы ограничений в задаче (5), (11), (12)... нужно заменить (11), на (10) на странице 5 в тексте: ...выполнив преобразования исходных данных сначала по формулам (5), (11), (12)... нужно заменить (11), на (10) ",доработка
" корректировка формул стр2комбгенпчелрис2 (изменен).docx,стр1комбгенпчелрис2 (изменен).docx,рисунок 1-29.09 (изменен).docx,стр3комбгенпрчлрис2 (изменен).docx,рисунок 2-29.09 (изменен).docx,рисунок 3-29.09 (изменен).docx,рисунок 4-29.09 (изменен).docx вероника викторовна, я высылаю рисунки без рамок, как полагается. их можно корректировать для верстки статьи.. заранее благодарен вам за вашу работу. здоровья, счастья вам и успехов в работе. c уважением сергеев а.с. ",подача статьи
" сверка статьи здравствуйте. были найдены следующие неточности: 1. страница 5. не подписан рис. 4. нужно добавить название: матрицы системы для нахождения линейных параметров тск. 2. страница 8. указан уже не действующий грант. нужно заменить ссылку на следующую: работа выполнена при поддержке рффи (проект № 1948480007 р_а). 3. страница 10. в информации об авторах необходимо внести изменения, а именно: заменить ""истомин владимир александрович – студент кафедры высшей математики фгбоу во «липецкий государственный технический университет», россия, липецк. email: на ""истомин владимир александрович – магистрант фгбоу во «липецкий государственный технический университет», россия, липецк. email: 4. страница 10. в информации об авторах необходимо внести изменения, а именно: заменить ""istomin v. a. – student of the mathematics department at the lipetsk state technical university, russia, lipetsk. email: на ""istomin v. a. master student of lipetsk state technical university, russia, lipetsk. email: владимир истомин уважаемые авторы! просьба срочно проверить верстку статьи на ошибки. если есть неточности, то пришлите список найденных ошибок. ",проверка статьи
" сверка статьи спасибо!!! исправим! готовый pdf номера будет размещен на уважаемые авторы! редакцией журнала вестник вгу саит получена статья статья передана на рецензирование. результаты сообщим. здравствуйте, вероника викторовна! к сожалению, обнаружила опечатки в статье, прошу прощения, что сразу их не заметила... в прикрепленном pdfфайле все выделенные ссылки на формулу (11), нужно исправить на (10). то есть на странице 3 в тексте: ...задача линейного программирования (5), (11), (12)... нужно заменить (11), на (10) на странице 3 в тексте: ...чтобы получить решение задачи (5), (11), (12)... нужно заменить (11), на (10) на странице 3 в тексте: ...задачи линейного программирования вида (5), (11), (12)... нужно заменить (11), на (10) на странице 4 в тексте: ...как видим, задача (5), (11), (12)... нужно заменить (11), на (10) на странице 4 в тексте: ...несовместностью системы (11)... нужно заменить (11), на (10) на странице 5 в тексте: ...несовместность системы ограничений в задаче (5), (11), (12)... нужно заменить (11), на (10) на странице 5 в тексте: ...выполнив преобразования исходных данных сначала по формулам (5), (11), (12)... нужно заменить (11), на (10) ",рецензирование
" сверка статьи хорошо, благодарим. исправим! готовый pdf номера будет размещен на здравствуйте. были найдены следующие неточности: 1. страница 5. не подписан рис. 4. нужно добавить название: матрицы системы для нахождения линейных параметров тск. 2. страница 8. указан уже не действующий грант. нужно заменить ссылку на следующую: работа выполнена при поддержке рффи (проект № 1948480007 р_а). 3. страница 10. в информации об авторах необходимо внести изменения, а именно: заменить ""истомин владимир александрович – студент кафедры высшей математики фгбоу во «липецкий государственный технический университет», россия, липецк. email: "" на ""истомин владимир александрович – магистрант фгбоу во «липецкий государственный технический университет», россия, липецк. email: "" 4. страница 10. в информации об авторах необходимо внести изменения, а именно: заменить ""istomin v. a. – student of the mathematics department at the lipetsk state technical university, russia, lipetsk. email: "" на ""istomin v. a. master student of lipetsk state technical university, russia, lipetsk. email: "" владимир истомин уважаемые авторы! просьба срочно проверить верстку статьи на ошибки. если есть неточности, то пришлите список найденных ошибок. владимир истомин ",проверка статьи
" сверка статьи добрый день! пожалуйста, исправьте подпись к рис. 4 на ""пример файла корпуса с дополненной разметкой"". фамилии в имени файла с ошибкой, в статье все верно (через ы). екатерина четверг, 11 июля 2019г., 11:04 +02:00 от vestnik vsu : уважаемые авторы! просьба срочно проверить верстку статьи на ошибки. если есть неточности, то пришлите список найденных ошибок. ",проверка статьи
" сверка статьи спасибо! четверг, 11 июля 2019г., 14:45 +02:00 от vestnik vsu : исправим! готовый pdf номера будет размещен на добрый день! пожалуйста, исправьте подпись к рис. 4 на ""пример файла корпуса с дополненной разметкой"". фамилии в имени файла с ошибкой, в статье все верно (через ы). екатерина четверг, 11 июля 2019г., 11:04 +02:00 от vestnik vsu : уважаемые авторы! просьба срочно проверить верстку статьи на ошибки. если есть неточности, то пришлите список найденных ошибок. ",проверка статьи
" рецензия на статью арм администратора одс цукс.docx,рисунок 1.png,рисунок 2.png,рисунок 3.png,рисунок 4.png,рисунок 5.png,рисунок 6.png,рисунок 7.png,рисунок 8.png,рисунок 9.png,рисунок 10.png,рисунок 11.png,рисунок 12.png,рисунок 13.png,рисунок 14.png здравствуйте вероника викторовна! уважаемая редакция журнала ""вестник вгу серия системный анализ и информационные технологии""! прошу от моего имени выразить признательность и благодарность рецензенту за рецензию на мою статью ""автоматизированное рабочее место администратора оперативной дежурной смены центра управления в кризисных ситуациях""! согласно представленной мне рецензии выполнена доработка и дополнение объема рукописи указанной статьи (во вложенном файле, желтым фоном отмечены изменения и дополнения по тексту статьи) согласно замечаниям и рекомендациям рецензента по пунктам: 1. соответствие тематике журнала: полностью согласен с определенной рецензентом тематикой: ""информационноизмерительные, управляющие и сетевые системы"" 2.1. ссылки и анализ предшествующих работ: дополнен список литературы ссылками на тематические связанные предшествующие авторские публикации в научных изданиях, подтверждающие обоснование и практическое применение предлагаемых алгоритмов ([2],[12]). 2.2. новизна, оригинальность методов и\или результатов: представлены в графическом и текстовом формате разработанные алгоритмы в разделах: ""выявление перечня задач"" (рис. 3), ""разработка системы интеллектуальной поддержки."" (рис. 5, рис. 6) и далее ""... времени готовности документов по алгоритму ..."", ""решение конкретных задач."" (рис. 10) и далее ""... путем заполнения и последующего выбора из справочников однотипных элементов наименований структурно связанных элементов по следующему алгоритму ..."" (рис. 12), (рис. 14). 2.3. корректность результатов работы и полнота обсуждения: уточнен уровень и представлена схема интеллектуальной поддержки в разделе: ""разработка системы интеллектуальной поддержки."" (рис. 4). разделены и определены понятия реализованных интеллектуальной и технической поддержки в разделе: ""решение конкретных задач."" представлены ссылки на обзоры похожих разработок ([14],[15]) и кратко обоснован собственный подход к разработке в разделах: ""разработка системы интеллектуальной поддержки."", ""решение конкретных задач."" прошу (если это возможно) на повторное заключение отправить доработанную статью данному рецензенту. жду вашего решения и рекомендаций. email: skype: popoval300353 уважаемый автор! получена отрицательная рецензия на статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления в кризисных ситуациях автор а. л. попов. статья отклоняется от публикации в нашем журнале. текст рецензии прикрепляю. технологии гаршина вероника викторовна ",доработка
