text,category
"одинцов_статья одинцов-когнитивн.docx здравствуйте, уважаемая редакция! наш университет (финансовый университет при правительстве рф) распространил список журналов, в которых нам рекомендуется публиковаться. в список вошли <вестник воронежского государственного университета. серия: системный анализ и информационные технологии. посылаю на вашу оценку свою работу по интеллектуальным системам. возможно, его содержание соответствует уровню вашего мессенджера. с уф. одинцов борис ефимович, доктор экономических наук, профессор кафедры анализа данных, принятия решений и финансовых технологий финансового университета при правительстве российской федерации.",рецензирование
"конференция «актуальные проблемы прикладной математики, информатики и механики» 2018 информационное письмо.pdf уважаемый коллега! напоминаем, что международная научно-техническая конференция «актуальные проблемы прикладной математики, информатики и механики» пройдет 18-20 декабря 2018 года. для участия в конференции необходимо до 15 октября 2018 года заполнить всю регистрационную форму и прикрепить скан-копию оргвзноса и отчета на сайте конференции . /index.php?page=запись. пожалуйста, обратите внимание на правила подготовки отчета . способы оплаты регистрационного взноса представлены на сайте . все принятые доклады будут опубликованы в электронном сборнике научных трудов конференции и индексированы в ринц. электронному сборнику научных трудов будет присвоен международный книжный номер isbn. напоминаем, что тексты докладов, поступившие в программный комитет, будут отобраны для публикации в научном журнале «journal of physics: conference series», индексируемом в web of science и scopus. если предложение о публикации будет получено, вы будете уведомлены не позднее 25 октября. важный! для публикации статей в этих изданиях необходимо очное присутствие на конференции. более подробную информацию можно получить на сайте конференции или у оргкомитета с уважением, оргкомитет.",другое
"стихи для тюкачева стихи для тюкачева.doc добрый вечер! посылаю вам стихи, написанные к шестидесятилетию тюкачева и на память о нем. стихотворение «памяти тюкачева», поскольку я его написал, можно положить на музыку, соблюдая ритм ударного рисунка. я не знаю, как это называют авторы. пока!",другое
"добавление автора в статью здравствуйте, виктория викторовна! изменились исходные данные для статьи трофименко е.в., хмелькова н.в. для разработки методики увеличения детализации карты глубины стереоизображения просьба добавить еще одного автора: хмелёву ирину владимировну, к.т.н. наук, доцент кафедры компьютерных наук кыргызско-российского славянского университета с уважением, трофименко елена владимировна < вируса нет . < <#m_615525997662353128_dab4fad82dd740bba1b84e2aa1f9fdf2",доработка
"комментарии шашкина рецензия1.docx, рецензия2.docx чт, 06 сен 2018 13:47:41 +0300 «вестник вгу» написал: уважаемый александр иванович! ознакомьтесь со статьями в научном журнале «вестник вгу саит». 1) бильченко г.г., бильченко н.г. проблемы обратного тепломассопереноса на проницаемых поверхностях гиперзвуковых самолетов. iv. классификация всех задач области управления 2) бильченко г.г., бильченко н.г. задачи обратного тепломассообмена на проницаемых поверхностях гиперзвуковых самолетов. v. сложные задачи по части области контроля просим вас сделать это немедленно, до 15 сентября 2018 г., т.к. многие статьи неправильно оформлены и авторам потребуется корректировка форматирования. прикрепляю файл с шаблоном обзора и правилами оформления статьи. с уважением, заместитель секретаря журнала вероника викторовна гаршина с уважением, декан факультета прикладной математики и математики вгу, доктор физико-математических наук, профессор александр иванович шашкин т. н. 8(473)2208322 ",рецензирование
"статья для издания ""опыт разработки и внедрения единой системы управления нси ао окб новатор"" логинов розенбаум номенклатурный справочник.docx доброго времени суток, коллеги. хочу опубликовать в «вестнике вгту» статью из серии «системный анализ и информационные технологии». статью отправляю в формате word. скажите, пожалуйста, возможна ли такая публикация в вашем журнале и нужны ли от меня другие документы? с уважением, логинов александр.",подача статьи
"ответ[4]: глядя на статью вероники викторовны, в издательстве еще не вышел второй номер серии «системный анализ»? когда вы отправите авторские экземпляры? 4 экземпляра авторских прав вы можете отправить по адресу: сергеев а.с. ул. инициатива, 44 года, свободна. 12 таганрог, ростовская область. 347942 с уважением, сергеев а.с.",вопросы
"ответ[4]: я смотрю статью вероники викторовны, почему вы не отвечаете? издательство уже выпустило второй выпуск серии «системный анализ»? когда вы отправите авторские экземпляры? 4 экземпляра авторских прав вы можете отправить по адресу: сергеев а.с. ул. инициатива, 44 года, свободна. 12 таганрог, ростовская область. 347942 с уважением, сергеев а.с.",вопросы
" публикую статью здравствуйте. прошло много времени и я хотел бы повторить свой предыдущий вопрос и узнать, на каком этапе находится статья. для нас важно опубликовать работу в этом году. спасибо 04.09.2018, 13:32, вестник вгу уважаемые авторы! рецензия на вашу статью применение квантового алгоритма для решения транспортной задачи коммивояжера еще не готово. секретарь журнала вв здравствуйте. статья прошла рецензирование или еще нет? спасибо _________________________________________ потапов с. виктор аспирант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета 08.09.2018, 12:37:09 пользователь вестник вгу ru) написал: уважаемые писатели! в редакцию журнала «вестник вгу саит» поступила статья «применение квантового алгоритма для решения задачи коммивояжера на транспорте». статья будет отправлена на рассмотрение. мы сообщим о результатах. секретарь журнала гаршина вероника викторовна вс, 5 авг 2018 23:54:58 +0300 «потапов с. виктор» < написал: здравствуйте, прошу рассмотреть статью для публикации в журнале. если потребуются дополнительная документация или исправления, я обязуюсь предоставить их немедленно. спасибо _________________________________________ потапов с. виктор магистрант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета 03.08.2018, 23:56, вестник вгу < уважаемый автор! 1) журнал «вестник вгу» серии саит включен в список вак. 2) публикации в журнале бесплатны для всех авторов. 3) тематика статьи должна соответствовать правилам журнала. 4) если вы хотите, чтобы статья была оценена, вы должны оформить ее по правилам журнала. правила прилагаются. журнал секретаря республики гаршиной вероники викторовны v пт, 3 августа 2018 14:34:08 +0300 «потапов с. виктор» написал: здравствуйте. входит ли журнал в список журналов вак? сколько стоит публикация статьи? соответствует ли работа теме журнала? спасибо. _________________________________________ потапов с. виктор аспирант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета",вопросы
" статья от: борис одинцов дата отправки: тема: статья здравствуйте, ув. господа! я снова возвращаюсь к тебе. 17 сентября 2018 года я отправил вам свою статью под названием «новое информационное производство для создания информационных основ интеллектуальных систем. пожалуйста, дайте мне знать, подойдет ли моя работа для вашей публикации. с уф. одинцов б.е.",вопросы
"статья здравствуйте, ув. господа! 17 сентября 2018 года я отправил вам свою статью «новое информационное производство для создания информационных основ интеллектуальных систем. пожалуйста, дайте мне знать после получения. с уф. одинцов б.е.",вопросы
" задорожный наши юбиляры.docx, анатолий иванович перов.jpg выкладываю статью о перове. думаю, можно будет опубликовать. спроси сироту. с уважением, профессор задорожный в.в.",подача статьи
"статью к публикации коллеги, доброго времени суток. неделю назад я подал статью для возможной публикации в ваш журнал (вестник вгту, серия «системный анализ и информационные технологии»). я до сих пор не получил ответа. скажите, пожалуйста, получили ли вы мое письмо? с уважением, логинов александр.",вопросы
"ответ[2]: статья будет опубликована в журнале «вестник вгу» вероника викторовна, почему вы не отвечаете? если не сложно ответить, распродан ли второй выпуск серии «системный анализ»? у нас есть статья ""методы решения задач криптоанализа блочных криптосистем на основе биоиндуляционных технологий искусственного интеллекта"". когда будут отправлены авторские копии? еще раз напоминаю адрес, по которому следует направлять авторские копии: сергеева а.с. ул. инициатива, 44 года, свободна. 12 таганрог, ростовская область. 347942 наконец, ответьте, когда будут отправлены экземпляры журнала автора. сергеев а.с.",вопросы
"статьи четвертого номера 2018 реализация фильтра калмана вестник вгу.doc, реализация метода инструментальных переменных вестник вгу.docx здравствуйте, вероника! посылаю две статьи в четвертый номер за 2018 год. мы просим вас опубликовать обе статьи в этом номере. с уважением, копытин а.в.",подача статьи
"следующий: ответ: публикую статью здравствуйте. прошло много времени и я хотел бы повторить свой предыдущий вопрос и узнать, на каком этапе находится статья. для нас важно опубликовать работу в этом году. спасибо 04.09.2018, 13:32, вестник вгу уважаемые авторы! рецензия на вашу статью применение квантового алгоритма для решения транспортной задачи коммивояжера еще не готово. секретарь журнала вв здравствуйте. статья прошла рецензирование или еще нет? спасибо _________________________________________ потапов с. виктор аспирант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета 08.09.2018, 12:37:09 пользователь вестник вгу ru) написал: уважаемые писатели! в редакцию журнала «вестник вгу саит» поступила статья «применение квантового алгоритма для решения задачи коммивояжера на транспорте». статья будет отправлена на рассмотрение. мы сообщим о результатах. секретарь журнала гаршина вероника викторовна вс, 5 авг 2018 23:54:58 +0300 «потапов с. виктор» < написал: здравствуйте, прошу рассмотреть статью для публикации в журнале. если потребуются дополнительная документация или исправления, я обязуюсь предоставить их немедленно. спасибо _________________________________________ потапов с. виктор магистрант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета 03.08.2018, 23:56, вестник вгу < уважаемый автор! 1) журнал «вестник вгу» серии саит включен в список вак. 2) публикации в журнале бесплатны для всех авторов. 3) тематика статьи должна соответствовать правилам журнала. 4) если вы хотите, чтобы статья была оценена, вы должны оформить ее по правилам журнала. правила прилагаются. журнал секретаря республики гаршиной вероники викторовны v пт, 3 августа 2018 14:34:08 +0300 «потапов с. виктор» написал: здравствуйте. входит ли журнал в список журналов вак? сколько стоит публикация статьи? соответствует ли работа теме журнала? спасибо. _________________________________________ потапов с. виктор аспирант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета",вопросы
"ответ: возможность публикации в журнале «вестник вгу. серия: системный анализ и информационные технологии» около двух месяцев назад, 8 октября, я отправил вам материалы для ознакомления и дальнейшей публикации. с того дня от вас не было никаких вестей. если я не получу никакой информации до конца недели, мне придется принять меры. здравствуйте, 10 августа я отправил вам материалы с ожиданием публикации в сентябре, хотелось бы узнать текущую ситуацию. материалы статьи получены и будут отправлены на рассмотрение. генеральный секретарь журнала гаршина в.в. пт, 10 авг 2018 10:44:03 +0200 никита ефимов написал: здравствуйте, высылаю вам рабочую версию статьи. если у меня будет возможность опубликовать его в сентябре, я обязуюсь завершить его как можно скорее. 4 августа 2018, 11:31 пользователь рассылки вгу написал: присылайте, оценим. здравствуйте, я уже отправил предыдущую статью в другой журнал. но если получится опубликоваться в сентябрьском номере, могу подготовить новую статью по следующей модели (есть материалы). можно ли сделать это? с уважением, никита. 3 августа 2018 в 23:28 вестник вгу написал: уважаемый автор! перечисленные вами темы относятся к научным направлениям, поддерживаемым нашим журналом. присылайте нам свои материалы и мы их оценим. сейчас мы рассматриваем статьи 32018 (сентябрьский номер) и 42018 (январский номер 2019 года). ответ секретаря журнала вероники викторовны гаршиной чт, 12.07.2018 10:46:14 +0200 написал никита ефимов здравствуйте, я магистрант национального исследовательского университета белгу по специальности 05.13.17» компьютерные теоретические основы науки». я работаю над системой идентификации фрагментов изображений рукописного текста как прецедентов. хочу опубликовать статью в журнале «вестник вгу». серия: системный анализ и информационные технологии» тематические рубрики: 1) использование значений энергии в заданных диапазонах частот как пространства признаков в задачах равноправного определения рукописных текстов. 2) сегментация цифровых изображений рукописного текста. 3) разработка и исследование различных мер близости в задачах обнаружения одноранговых фрагментов рукописного текста. разработка детерминирующей функции. меня интересует соответствие тематики журнала, возможность публикации и сроки ее выхода.",вопросы
"ответ[5]: публикация статьи добрый день, коллеги! скажите, вы не читали нашу статью? есть ли замечания, требующие исправления? статья система поддержки решения при отборе заявлений в освободившуюся полицию с элементами искусственного интеллекта авторы а.м. семенов, л.ф. тагирова, в.к. тагиров спасибо тебе очень! извините, что беспокою вас еще раз. оно подождет. уважаемые авторы! ваша статья еще не была оценена рецензентом. мы сообщим вам, как только станут известны результаты расследования. генеральный секретарь журнала гаршина в.в. вт, 28 авг 2018 12:04:25 +0300 лилия тагирова < написала: уважаемые коллеги! мне грустно. можете ли вы рассказать нам, какие у нас есть комментарии к статье? может быть, нужно что-то исправить? какие комментарии есть у рецензента? с уважением, тагирова л.ф. уважаемые авторы! редакция журнала «вестник саит» вгу, авторы а.м. семенов, л.ф. тагирова, в.к. тагиров статья будет передана на рецензирование. мы сообщим о результатах. генеральный секретарь журнала гаршина вероника викторовна вс, 05 авг 2018 23:31:34 +0300 лилия тагирова написала: добрый день, уважаемые коллеги, редакция журнала «вестник воронежского государственного университета». мы хотели опубликовать статью в вашем журнале. серия: системный анализ и информационные технологии. мы отправляем вам наши сочинения и рисунки отдельными файлами. ждем ответа с дальнейшими инструкциями. какие еще документы необходимы или какие приготовления необходимо предпринять? с уважением, тагирова л.ф. с уважением, тагирова л.ф. с уважением, тагирова л.ф.",вопросы
"статья hac здравствуйте, я аспирант, и мне нужно опубликовать статью hac. я хотел узнать 2 вопроса: 1. сколько стоит публикация статьи hac? 2. через какое время после того, как мы отправим его вам, он будет опубликован? с уважением, ильчева валерия!",вопросы
"конференция «актуальные проблемы прикладной математики, информатики и механики» 2018 уважаемый коллега! напоминаем, что международная научно-техническая конференция «актуальные проблемы прикладной математики, информатики и механики» пройдет 17-19 декабря 2018 года. список докладов, представленных на конференции, доступен по адресу . для участия в конференции необходимо до 15 октября 2018 года заполнить всю регистрационную форму и прикрепить скан-копию оргвзноса и отчета на сайте конференции . /index.php?page=запись. пожалуйста, обратите внимание на правила подготовки отчета . способы оплаты регистрационного взноса представлены на сайте . все принятые доклады будут опубликованы в электронном сборнике научных трудов конференции и индексированы в ринц. электронному сборнику научных трудов будет присвоен международный книжный номер isbn. напоминаем, что тексты докладов, поступившие в программный комитет, будут отобраны для публикации в научном журнале «journal of physics: conference series», индексируемом в web of science и scopus. если предложение о публикации будет получено, вы будете уведомлены не позднее 25 октября. важный! для публикации статей в этих изданиях необходимо очное присутствие на конференции. более подробную информацию можно получить на сайте конференции или у оргкомитета с уважением, оргкомитет.",другое
"отзыв на просьбу опубликовать статью коллеги, доброго времени суток. 21 сентября 2018 года я отправил вам статью «опыт разработки и внедрения единой системы управления нни ао окб «новатор» для оценки возможности публикации в «вестнике вгту» в разделе «система». шерри. анализ и информационные технологии». к сожалению, я не получил от вас никакого ответа ни на это письмо, ни на письмо от 28 сентября 2018 года. мне не удалось дозвониться до номера телефона, указанного на сайте. прошу отозвать мою просьбу о публикации данного сообщения. статью постараюсь опубликовать у вас в следующий раз. с уважением, логинов александр.",вопросы
"обзор.docx обзор.docx уважаемые коллеги! посылаю рецензию на статью алдабаевой о.г., лукьянова а.м. и лукьянова а.а. с уважением, хлебостроев.",рецензирование
"ответ[4]: я проверяю статью вероники викторовны, вы отправляли журналы на мой адрес? адрес правильный? сергеев а.с. ул. инициатива, 44 года, свободна. 12 таганрог, ростовская область. 347942 обычная почта или заказная почта? можете ли вы предоставить отслеживание на сайте почты, если вы зарегистрированы? с уважением, сергеев александр сергеевич.",вопросы
"ответ: публикация статьи здравствуйте! хочу узнать результат статьи, написанной вестником вгу 3 августа 2018 в 23:48: уважаемый автор! в редакцию журнала «вестник вгу саит» была передана статья «построение регрессионных моделей процесса обогащения железных руд». супруненко в.в. статья отправлена на рецензирование. ответ секретарь журнала гаршина вероника викторовна 31.07.2018 06:34:06 +0000 виктор супруненко написал: добрый день, хотела бы опубликовать статью в вашем журнале.",вопросы
"статья_кротов.doc, эксперт_воронеж.pdf, информация об авторах.doc статья_кротов.doc, эксперт_воронеж.pdf, информация об авторах.doc здравствуйте, уважаемая вероника викторовна. прошу принять мою статью на рассмотрение редакции журнала «системный анализ и информационные технологии». с уважением, доцент кротов кирилл викторович, севастопольский государственный университет. кирилл кротов",подача статьи
"ответ[2]: публикация статьи уважаемые коллеги! можете хоть что-нибудь ответить? напишите, если статья не принята. если необходимы доработки, мы готовы это исправить. мы живем во тьме уже три месяца. уважаемые авторы! редакция журнала «вестник саит» вгу, авторы а.м. семенов, л.ф. тагирова, в.к. тагиров статья будет передана на рецензирование. мы сообщим о результатах. генеральный секретарь журнала гаршина вероника викторовна вс, 05 авг 2018 23:31:34 +0300 лилия тагирова написала: добрый день, уважаемые коллеги, редакция журнала «вестник воронежского государственного университета». мы хотели опубликовать статью в вашем журнале. серия: системный анализ и информационные технологии. мы отправляем вам наши сочинения и рисунки отдельными файлами. ждем ответа с дальнейшими инструкциями. какие еще документы необходимы или какие приготовления необходимо предпринять? с уважением, тагирова л.ф. с уважением, тагирова л.ф.",вопросы
" : публикация статьи здравствуйте. прошло много времени и я хотел бы повторить свой предыдущий вопрос и узнать, на каком этапе находится статья. для нас важно опубликовать работу в этом году. спасибо 04.09.2018, 13:32, вестник вгу уважаемые авторы! рецензия на вашу статью применение квантового алгоритма для решения транспортной задачи коммивояжера еще не готово. секретарь журнала вв здравствуйте. статья прошла рецензирование или еще нет? спасибо _________________________________________ потапов с. виктор аспирант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета 08.09.2018, 12:37:09 пользователь вестник вгу ru) написал: уважаемые писатели! в редакцию журнала «вестник вгу саит» поступила статья «применение квантового алгоритма для решения задачи коммивояжера на транспорте». статья будет отправлена на рассмотрение. мы сообщим о результатах. секретарь журнала гаршина вероника викторовна вс, 5 авг 2018 23:54:58 +0300 «потапов с. виктор» < написал: здравствуйте, прошу рассмотреть статью для публикации в журнале. если потребуются дополнительная документация или исправления, я обязуюсь предоставить их немедленно. спасибо _________________________________________ потапов с. виктор магистрант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета 03.08.2018, 23:56, вестник вгу < уважаемый автор! 1) журнал «вестник вгу» серии саит включен в список вак. 2) публикации в журнале бесплатны для всех авторов. 3) тематика статьи должна соответствовать правилам журнала. 4) если вы хотите, чтобы статья была оценена, вы должны оформить ее по правилам журнала. правила прилагаются. журнал секретаря республики гаршиной вероники викторовны v пт, 3 августа 2018 14:34:08 +0300 «потапов с. виктор» написал: здравствуйте. входит ли журнал в список журналов вак? сколько стоит публикация статьи? соответствует ли работа теме журнала? спасибо. _________________________________________ потапов с. виктор аспирант кафедры компьютерных наук института компьютерных технологий и информационной безопасности южного федерального университета",вопросы
"статья_трегубов_амм_всу статья_трегубов_амм_всу.pdf, статья_трегубов_амм_всу.doc приветствую! алексей трегубов, аспирант вгу, хочет опубликовать статью о своей научной деятельности.",подача статьи
"информация об авторах.doc, статья_кротов.doc, эксперт_воронеж.pdf информация об авторах.doc, статья_кротов.doc, эксперт_воронеж.pdf здравствуйте, уважаемая вероника викторовна. прошу принять мою статью на рассмотрение редакции журнала «системный анализ и информационные технологии». с уважением, доцент кротов кирилл викторович, севастопольский государственный университет. кирилл кротов",подача статьи
" статья для обзора рецензия толстоброва на статью жданова.pdf добрый день! отправляю отзыв. добавлю, что у меня вопрос: чем занимаются врачи и кандидаты медицинских наук в рамках чисто программной работы? с уважением, толстобров александр павлович ____________________________ mailto: тел.: +7(473)2555646 моб. тел.: +79803424150 skype: tapvsu исходное сообщение от: вестник вгу отправлено: тема: статья для обзора уважаемый александр павлович! балк рейтинговая система автоматизированная информационная система учета и мониторинга образовательного процесса в вузе по ии прошу вас ознакомиться со статьей «вестник». жданов*, н.а. каплиева**, и.в. ыгелас*, е.в. корж*, р.н. фролов*, ю.в. игелас н.*, антонов д.а. прилагаю шаблон обзора. гаршина в.в.",рецензирование
"ответ: статья на рецензию рецензия_трофименко.docx 22.10.2018 20:06, вестник вгу пишет: статья написана плохим языком и не соответствует общим требованиям, предъявляемым к работам, публикуемым в научных журналах. невозможно понять ни поставленные задачи, ни достигнутые результаты. он нуждается в серьезном улучшении. александр крыловецкий факультет компьютерных наук воронежский государственный университет +79030252111 +74732304639 ",рецензирование
" статья ув. господа! сообщите, пожалуйста, каковы результаты рецензии на мою статью «создание новых знаний для построения основ знаний интеллектуальных систем». с уф. одинцов б.е. исходное сообщение: вестник вгу дата отправки: борису одинцову тема: ответ: статья уважаемый автор! у рецензента есть ваша статья. мы сообщим вам о результатах контроля. секретарь журнала «ответ» вероника викторовна гаршина 22.10.2018 16:01:51 +0300 одинцов борис написал: разместил: одинцов борис разместил: 26.09.2018, среда 8 :12 кому: тема: статья здравствуйте, ув. господа! я снова возвращаюсь к тебе. 17 сентября 2018 года я отправил вам свою статью под названием «новое информационное производство для создания информационных основ интеллектуальных систем. пожалуйста, дайте мне знать, подойдет ли моя работа для вашей публикации. с уф. одинцов б.е.",вопросы
"ответ: : задорожный нет, лучше сломать с уважением, сирота а. отправлено со смартфона samsung galaxy. первое сообщение от: вестник вгу дата: 22.10.2018 23:12 (gmt+03:00) кому: тема: переслать: владимир григорьевич задорожный тоже предлагает размещение 32018' ? нам нужен тот же вопрос по н. а. тюкачеву. добавить статью было бы неплохо? исходное сообщение ниже",вопросы
"ответ[2]: review.docx здравствуйте, вероника викторовна! извините, я не могу закончить. я буду иметь это в виду и закончу на этих выходных. виктор григорьевич, добрый день! напоминаю статью о николае аркадьевиче. мы остановили свой выбор на 42018. у нас есть 2 недели. вероника гаршина чт, 11 окт 2018 07:45:16 +0300 виктор хлебостроев написал: уважаемые коллеги! посылаю рецензию на статью алдабаевой о.г., лукьянова а.м. и лукьянова а.а. с уважением, хлебостроев в. с уважением, хлебостроев в.",рецензирование
