id,text
643,здравствуйте уважаемая редакция авторы нашли ошибку оглавлении журнала статья авторов а д чернышова в в горяйнова о в лешонкова е а соболевой о ю никифоровой называется авторов копытин а в копытина е а просим исправить уважаемые авторы прикрепляю готовый макет журнала вестник вгу серия саит чуть позже размещен сайте журнала напечатан издательским домом вгу 
644,здравствуйте список литературы он должен содержать менее ссылок научные статьи ссылок собственные работы менее ссылок зарубежные статьи оригинале минимум ссылок статьи последних пяти лет числе зарубежные извините это жесткое условие статьи включая проценты общего числа ссылок не менее ссылок 
647,добрый день можно узнать результатах рецензирования нашей статьи уважаемые авторы редакцией журнала вестник вгу саит получена статья мониторинг и системный анализ информации электронных сми для предприятий обороннопромышленного комплекса россии комаров в н рощин с м статья передана рецензирование здравствуйте просим рассмотреть возможность публикации наших материалов журнале вестник вгу серия системный анализ информационные технологии специальность системный анализ управление обработка информации технические науки 
645,здравствуйте хочу опубликовать вашем журнале статью интересуют следующие вопросы сколько стоит опубликовать статью когда опубликована отправлю статью ближайшие дни 
685,уважаемая редакция направляю переработанную статью н и сельвесюк уважаемые авторы получена рецензия статью нейросетевая система оперативного планирования безопасного обхода группы препятствий маршрутном полете летательного аппарата н и сельвесюк с в шаныгин г н лебедев с с кананадзе а п негодин в рецензии содержаться небольшие рекомендации после доработки статья принята публикации номер вестник вгу саит текст рецензии прикрепляю 
649,привет вероника поправил vestnik vsu пишет алексей у проблема найдена ошибка содержании журнала вестник вгу саит статьи одним названием в русской версии сайта вообще никто заметил ужас авторы всполошились вот копытин а в копытина е а применение интегрального метода идентификации параметров распределенной динамической системы текст pdf чернышов а д горяйнов в в лешонков о в соболева е а никифорова о ю применение интегрального метода идентификации параметров распределенной динамической системы нужно сайте исправить чернышов а д горяйнов в в лешонков о в соболева е а никифорова о ю сравнение скорости сходимости быстрых разложений с разложениями в классический ряд фурье в англ версии правильно 
651,вероника викторовна почему отвечаете я отправил статью апреля рецензия готова можете узнать рецензента готова c уважением сергеев а с 
657,добрый день отправляю статью проверку дальнейшей публикации жду замечания комментарии спасибо владимир орлов
655,здравствуйте уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» просим принять нашу статью публикации 
654,добрый день прошу вас сообщить какие ближайшие сроки планируется опубликование статей какая стоимость публикаций с уважением вам 
660,добрый день высылаем рассмотрение статью вестник вгу архив электронной версией статьи вложении екатерина
656,добрый день прошу вас сообщить стоимость опубликования вашем журнале включенном перечень вак в какие ближайшие сроки необходимо отправить статью опубликования 
661,уважаемая редакция журнала вестник вгу саит высылаю рецензию статьюавторов в и воловач в м артюшенко обнаружения сигналов случайным моментом появления использованием алгоритма кумулятивных сумм замечания указаны рецензии 
659,здравствуйте гаршина вероника викторовна вы узнали резулитаты если вас затруднит сможете давать информацию о чем заранее благадарю вас каунг мьят хту спасибо большое ответ гаршина вероника викторовна когда решение известно дайте знать пожалуйста каунг мьят хту кафедра по аис курский государственный университет уважаемые авторы редакцией журнала вестник вгу саит получена статья исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов каунг мьят хту в а кудинов статья передана рецензирование результаты сообщим здравствуйте мною отправлен нучную статью названием исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов опубликованию журнале серия системный анализ информационные технологии раздел математические методы системного аализа управления если вас затруднит сможете давать информацию получил нижеприкрепленные статьи графики заранее благадарю вас каунг мьят хту кафедра по аис курский государственный университет 
666,уважаемые коллеги направляю вам статью возможность публикации журнале вестник воронежского государственного университета серия системный анализ информационные технологии т 
663,вероника викторовна прошeл месяц почему никаких известий почему отвечаете я отправил статью апреля рецензия готова можете узнать рецензента готова c уважением сергеев а с 
667,вероника рецензия есть принесу азарновой давно рецензируют очень хочется очередной номер попасть селеменев аспирант года нада защищать вкр июне ирина федоровна астахова
664,здравствуйте уважаемая редакция научного журнала вестник вгу серия системный анализ информационные технологии проясните пожалуйста ситуацию статье алгоритм управления эргатической системой возникновении особой ситуации авторов полуэктовас п струковав с копыловаа а себелевам в статья передана редакцию ноябре года прошла рецензирование нуждается доработке будет опубликована 
665,вероника викторовна прошло месяца почему никаких известий почему отвечаете какая ситуация рецензией рецензия готова можете узнать рецензента готова c уважением сергеев а с 
671,вероника вроде исправила графики наташа сказала сама сделает сделаю разрешила оставить в источниках фамилий идут интернете фамилий ирина федоровна астахова
668,добрый вечер подскажите пожалуйста состоянии статьи с января никакой информации контактный номер телефона юлия попова
669,вероника вы получили новую версию статьи отправлено mail ru android
694,уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» прошу рассмотреть публикации статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях арм администратора одс цукс во вложенных файлах включая рисунки тематический раздел интеллектуальные информационные системы жду вашего решения рекомендаций email skype popoval
673,добрый день уважаемая вероника викторовна подскажите пожалуйста каком состоянии находится наша владимиром михайловичем артюшенко обнаружение сигналов случайным моментом появления использованием алгоритма кумулятивных сумм с благодарностью в и воловач уважаемые авторы редакцией журнала вестник вгу серия саит получена статья статья передана рецензирование сейчас рассматриваем статьи номера выход июль результаты сообщим уважаемые коллеги направляем статью в и воловача в м артюшенко обнаружение сигналов случайным моментом появления использованием алгоритма кумулятивных сумм публикации журнале вестник вгу серия системный анализ информационные технологии заранее благодарен владимир иванович воловач д т н доцент зав кафедрой информационного электронного сервиса поволжского государственного университета сервиса
672,здравствуйте уважаемая редакция научного журнала вестник вгу серия системный анализ информационные технологии проясните пожалуйста ситуацию статье алгоритм управления эргатической системой возникновении особой ситуации авторов полуэктовас п струковав с копыловаа а себелевам в статья передана редакцию ноябре года прошла рецензирование нуждается доработке будет опубликована 
674,здравствуйте мною отправлен нучную статью названием исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов опубликованию журнале серия системный анализ информационные технологии раздел математические методы системного аализа управления авторы каунг мьят хту аспирант в а кудинов доктор педагогический наук профессор мне хотелось узнать статья принята публикацию если нет каким критерием подходит ответите пожалуйста исправить заранее благодарю вас каунг мьят хту кафедра по аис курский государственный университет 
677,повторно email skype popoval уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» прошу рассмотреть публикации статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях арм администратора одс цукс во вложенных файлах включая рисунки тематический раздел интеллектуальные информационные системы жду вашего решения рекомендаций email skype popoval
676,здравствуйте можем напечататься ваших изданиях являются ваши издания цитируемые ринц вак проживаем республике мордовия если да нам необходимо факультет довузовской подготовки спо
691,здравствуйте уважаемая редакция отправляем приложенном файле материал рассмотрения возможности опубликования очень надеемся плодотворное позитивное сотрудничество контактные телефоны ольга основина пётр жуков
678,здравствуйте гаршина вероника викторовна мною отправлен нучную статью названием исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов опубликованию журнале серия системный анализ информационные технологии раздел математические методы системного аализа управления авторы каунг мьят хту аспирант в а кудинов доктор педагогический наук профессор мне хотелось узнать статья принята публикацию если нет каким критерием подходит ответите пожалуйста исправить заранее благодарю вас каунг мьят хту кафедра по аис курский государственный университет 
682,здравствуйте высылаю опубликования статью подтвердите пожалуйста получение письма сообщите возможности публикации заранее спасибо 
686,здравствуйте статья к вопросу создании моделей самообучения программ человекомашинном взаимодействии 
683,здравствуйте гаршина вероника викторовна мною отправлен нучную статью названием исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов опубликованию журнале серия системный анализ информационные технологии раздел математические методы системного аализа управления авторы каунг мьят хту аспирант в а кудинов доктор педагогический наук профессор мне хотелось узнать статья принята публикацию если нет каким критерием подходит ответите пожалуйста исправить заранее благодарю вас каунг мьят хту кафедра по аис курский государственный университет 
689,добрый день вероника викторовна направляю рецензию статью чернышева ю о др воронков б н 
684,уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» возможно принято решение моей статье email skype popoval уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» прошу рассмотреть публикации статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях арм администратора одс цукс во вложенных файлах включая рисунки тематический раздел интеллектуальные информационные системы жду вашего решения рекомендаций email skype popoval
697,уважаемые коллеги я представляю ано издательский дом научное обозрение наша компания предлагает вам международный сервис академического редактирования носителями языка научного перевода авторов статей также услуги созданию сайта платформе ojs остальные услуги сроки цены смотрите прикрепленном коммерческом предложении наша цель развитие научных коллабораций повышение публикационной активности ученых международной арене в случае заинтересованности наш представитель проведет презентацию услуг издательского дома вашей организации ответит вопросы месте если возникнут какието вопросы будем рады ответить см наши контакты с наилучшими пожеланиями васильева марина владимировна доктор экономических наук доцент генеральный директор ано содействия развитию современной отечественной науки издательский дом «научное обозрение» исполнитель ксения шатухина руководитель отдела работе клиентами ано ид научное обозрение наш сайт для звонков viber сообщений whatsapp сообщений подписывайтесь на нас в социальных сетях 
706,уважаемые коллеги приглашаем вас воспользоваться услугой присвоению цифрового идентификатора объекта doi нэикон исп является официальным представителем sponsoring organization сrossref россии имеет полномочия представлять соискателя также осуществлять оплату членства соискателей международной ассоциации связям издателей publishers international linking association inc pila оплату цифровых идентификаторов doi идентификаторы принадлежат издательству или изданию издательство самостоятельно формирует идентификаторы загружает метаданные статей систему crossref цифровой идентификатор объекта doi позволяет читателям в клик находить электронные версии необходимых книг статей других научных документов doi обладает большим количеством функций это стало возможным благодаря универсальности технологии doi интегрированности процессы связанные издательской деятельностью мировую научную коммуникацию важнейшая функция doi прямая связь читателей автором т е научной работой автора по сути doi это маяк который показывает путь воды глобального интернета одного берега пусть это читатель другомунаучной работе структура doi префикс выдается регистрационным агентством в нашем случае pila подписания договора оплаты регистрационного сбора префикс идентифицирует издательство суффикс назначается придумывается каждого объекта издателем автором очень часто суффикс идентифицирует объект год издания том номер выпуска расположение объекта пр и префикс суффикс являются неотделимыми частями doi составляют единое целое последнее время наблюдается лавинообразный рост интереса doi стороны российских журналов издателей более того необходимости использования цифровых идентификаторов заявляют самые уважаемые ученые числе президент ран а сергеев идентификатор doi должно иметь любое маломальски значимое издание института говоря тех которые входят международные базы данных журналы doi это просто самиздат во вложении вы найдете презентацию использование цифрового идентификатора объекта doi современной научной коммуникации если вас возникли вопросы вы можете связаться мной телефону доб моб буду очень благодарна обратную связь екатерина кошельник специалист москва ул летниковская д стр офис тел факс email web 
687,добрый день вероника викторовна меня зовут екатерина ооо «международный издатель» я закреплена несколькими журналами которые входят список вак буду отправлять вам авторов и статьи которым необходимо опубликовать статью отечественном журнале также могу предложить бесплатно опубликовать вашу статью одном наших журналов которые входят scopus q q и делаем небольшие чудеса журналами scopus например можем опубликовать статью месяца ускорить индексацию базе scopus если вас будут спрашивать публикацию scopus готовы опубликовать статью оплатить вам стоимости которую оплачивает автор если вы можете ручаться автора можем работать оплатой публикации статьи без аванса спокойны мы опубликовали автор оплатил если интересно обращайтесь с надеждой дружбу помощь спасибо серая екатерина викторовна менеджер работе журналами вак «международный издатель» ооо
688,здравствуйте гаршина вероника викторовна мною отправлен нучную статью названием исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов опубликованию журнале серия системный анализ информационные технологии раздел математические методы системного аализа управления авторы каунг мьят хту аспирант в а кудинов доктор педагогический наук профессор мне хотелось узнать статья принята публикацию если нет каким критерием подходит ответите пожалуйста исправить заранее благодарю вас каунг мьят хту кафедра по аис курский государственный университет 
690,здравствуйте можно узнать продвижении статьи седых и а истомин в а нейросетевое моделирование процесса охлаждения полосы стане горячей прокатки владимир истомин
704,д ф м н проф шашкин александр иванович т оригинальное сообщение следует
692,здравствуйте в ваш адрес высылал статью к вопросу создании моделей самообучения программ человекомашинном взаимодействии могу узнать решение данной статье 
695,уважаемые коллеги прошу дать ответ направленной вам статье апреля г т 
698,failed to deliver to local module account reports mail receiving disabled
699,здравствуй вероника статья явно экологическая тематике нашего журнала но могу написать рецензию отказом изза деловых отношений в а горбуновым он обидится меня пусть ктонибудь напишет кургалин v сергей дмитриевич добрый день v у зависла статья экспериментальное исследование метода v пространственных ассоциативных правил в ходе геопространственного v моделирования v г г рапаков в а горбунов е а лебедева к а абдалов v она посвящена экологии про процесс алгоритмы построения приводимых v ассоциативных привил мало сказано ей v добавить описание технологий v datamining выявления ассоциативных правил v др закономерностей в v данном виде кажется нашей v направленности но это лично мое v мнение статья рецензировалась v прикрепляю посмотрите если v возможность напишите рецензию v
700,спасибо уведомление email skype popoval уважаемый автор статья находится рецензента результаты сообщим уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» возможно принято решение моей статье email skype popoval уважаемая редакция журнала «вестник вгу серия системный анализ информационные технологии» прошу рассмотреть публикации статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях арм администратора одс цукс во вложенных файлах включая рисунки тематический раздел интеллектуальные информационные системы жду вашего решения рекомендаций email skype popoval
703,уважаемая вероника викторовна благодарю вас информацию хотел уточнить правильно понял предыдущее письмо редакции которое привожу ниже дезавуировано с благодарностью владимир иванович воловач уважаемые авторы получена рецензия статью обнаружения сигналов со случайным моментом появления с использованием алгоритма кумулятивных сумм в и воловач в м артюшенко рецензия содержит замечания устранения которых опубликована нашем журнале текст рецензии прикрепляю уважаемые авторы после доработки ваша статья принята номер сейчас идет верстка журнала пришлем статью сверки добрый день уважаемая вероника викторовна подскажите пожалуйста каком состоянии находится наша владимиром михайловичем артюшенко обнаружение сигналов случайным моментом появления использованием алгоритма кумулятивных сумм с благодарностью в и воловач уважаемые авторы редакцией журнала вестник вгу серия саит получена статья статья передана рецензирование сейчас рассматриваем статьи номера выход июль результаты сообщим уважаемые коллеги направляем статью в и воловача в м артюшенко обнаружение сигналов случайным моментом появления использованием алгоритма кумулятивных сумм публикации журнале вестник вгу серия системный анализ информационные технологии заранее благодарен владимир иванович воловач д т н доцент зав кафедрой информационного электронного сервиса поволжского государственного университета сервиса
702,здравствуйте какова стоимость публикации статьи вашем журнале аспиранта best regards sergey khotnenok head of laboratory of autonomous electronic systems 
713,здравствуйте вероника викторовна посылаю вам рукописи статей исправлениями которые удалось выполнить требования оформлению взял сайта журнала к сожалению смог найти макет второго номера формате pdf котором вы говорили вероятно нужна ваша помощь с уважением александр горин
707,вероника викторовна ответил замечания рецензента ввел статью те исправления которые возможны учитывая оригинальность тематики биоинспирированные методы криптоанализа гибридные параллельные структуры недостаточно освещенная отечественных научных публикациях область исследований считаю данная публикация несмотря имеющиеся недостатки ряд замечаний представляет определенный научный интерес опубликована печати ﻿подтвердите получение данных материалов этому электронному адресу сергеев а с 
717,здравствуйте высылаю вам статью вестника вгу серия системный анализ информационные технологии прошу рассмотреть роман власов
708,здравствуйте вероника викторовна высылаю рецензию статью в в орлова sergei вс июн г vestnik vsu сергей в редакцию поступила статья о заполнении растущих деревьев источником находящемся в корне в в орлов просьба отрецензировать вестник саит шаблон рецензии прикрепляю 
782,уважаемая редакция просим рассмотреть возможность опубликования журнале вестник вгу серия системный анализ информационные технологии разделе компьютерной лингвистики обработки естественного языка нашу статью значения некоторых частотных характеристик англоязычных текстов текст статьи прилагается котов юрий алексеевич к фм н доцент доцент кафедры защиты информации новосибирский государственный технический университет санина ольга валерьевна магистрант года кафедры вычислительной техники новосибирский государственный технический университет
709,добрый день высылали статью рассмотрение скажите пожалуйста получена она екатерина добрый день высылаем рассмотрение статью вестник вгу архив электронной версией статьи вложении екатерина
757,вечер добрый направляю вам исправленную версию статьи уважаемый владимир сергеевич статья модель адвективных изменений влажности воздуха со стохастическими параметрами в г задорожний м е семенов и и ульшин в с ножкин принята публикации номер есть замечания оформлению формулы нужно разбить см журнал верстается колонки проверьте каждая формула должна набрана отдельный объект в структуре статьи должны присутствовать разделы анализ предшествующих работ материалы методы исследования результаты исследования обсуждение см правила авторов вечер добрый вероника викторовна прошу прощения высылаю статью 
712,глубокоуважаемый коллега приглашаем вас принять участие работе международной научнотехнической конференции «актуальные проблемы прикладной математики информатики механики» которая состоится ноября г базе факультета прикладной математики информатики механики воронежского государственного университета для участия конференции необходимо сайт конференции срок сентября г подать доклад прикрепить сканкопию оплате оргвзноса заполнить регистрационную форму предварительная заявка конференцию требуется обратите внимание правила оформления докладов способы оплаты оргвзноса представлены сайте все принятые статьи будут опубликованы электронном сборнике научных трудов конференции проиндексированы ринц электронному сборнику научных трудов присвоен международный книжный номер isbn напоминаем поступившие программный комитет тексты докладов будут проходить отбор опубликования иностранном научном журнале индексируемом web of science и или scopus в случае получения рекомендации опубликованию вам отправлено уведомление важно для публикации статьи данных изданиях необходимо очное участие конференции более подробную информацию получить сайте конференции оргкомитета
721,оставить следующего выпуска vestnik vsu пишет уважаемый александр анатольевич прикрепляю статьи л б афанасьевский а н горин м а чурсин «имитационное моделирование полумарковских процессов в системах с дискретными состояниями и непрерывным временем» л б афанасьевский а н горин м а чурсин «определение параметров управляющих устройств в сложных системах управления с использованием компьютерного моделирования в среде matlab simulink» рецензии ним p s замечания оформлению выслала авторам дорабатывают статьи гаршина в в 
720,здравствуйте вероника викторовна посылаю вам очередной вариант исправленных рукописей статей у предложение — исправить длинное название статьи короткое новое название включил папку с уважением александр горин александр николаевич по оформлению к числу обязательных структурных элементов статьи относятся аннотация раздел введение включающий подраздел анализ результатов предшествующих работ раздел материалы методы исследования теоретическая часть раздел результаты исследований обсуждение раздел заключение список литературы аннотации русском английском языке содержащие менее слов у вас ширина формулы должна превышать мм ширина колонки печатного поля включая номер формулы количество рис можно перевести часть рисунков формулы по поводу формул каждая формула должна набрана отдельный объект прикрепляю правила журнала здравствуйте вероника викторовна посылаю вам рукописи статей исправлениями которые удалось выполнить требования оформлению взял сайта журнала к сожалению смог найти макет второго номера формате pdf котором вы говорили вероятно нужна ваша помощь александр горин
