text,category
"Re: проверка статьи Да, конечно это опечатка. Спасибо! Все остальное выглядит правильно! С уважением, Сергей Среда, 15 августа 2018, 1:15 +03:00 Из Вестника ВГУ <csit@cs.vsu.ru: Уважаемые авторы! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. В заголовке, наверное, написано «классификации»? Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В.",готово к публикации
"Ответ[2]: проверка статьи Доброе утро! В сведениях об авторах также была ошибка: правильный институт - 3, кафедра 319. В нашем университете все это весной переименовали и поменяли. Можете ли вы это изменить? С уважением, Екатерина Вторник, 14 августа 2018, 23:56 +01:00 Полицын Сергей с pul_forever@mail.ru: Да, конечно это опечатка. Спасибо! Все остальное выглядит правильно! С уважением, Сергей Среда, 15 августа 2018, 1:15 +03:00 Из Вестника ВГУ < csit@cs.vsu.ru: Уважаемые авторы! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. В заголовке, наверное, написано «классификации»? Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В.",доработка
"Ответ[3]: рецензия на статью. Если ее невозможно опубликовать, пожалуйста, удалите номера телефонов из информации об авторе. Будет лучше, если это будет обязательно: 84991419482 для нас обоих. С уважением, Екатерина. Среда, 15 августа 2018 г., 08:06 +01:00 От Екатерины Добрышиной kathrin.beaver@mail.ru: Доброе утро! В сведениях об авторах также была ошибка: правильный институт - 3, кафедра 319. В нашем университете все это весной переименовали и поменяли. Можете ли вы это изменить? С уважением, Екатерина Вторник, 14 августа 2018, 23:56 +01:00 Полицын Сергей с pul_forever@mail.ru: Да, конечно это опечатка. Спасибо! Все остальное выглядит правильно! С уважением, Сергей Среда, 15 августа 2018 г., 1:15 +03:00 Из Вестника ВГУ < csit@cs.vsu.ru: Уважаемые авторы! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. В заголовке, наверное, написано «классификации»? Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В.",доработка
"Ответ: Просматриваю статью Здравствуйте, Вероника Викторовна! Статья проверена и является корректной. Вторник, 14 августа 2018 г., 10:40 +03:00 Вестник ВГУ <Спасибо от csit@cs.vsu.ru: Уважаемые авторы! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В. _________________ С уважением, Пантюхин Максим тел.: 910.345.06.73 сейчас или Neverx@mail.ru",готово к публикации
"Ответ[2]: Ответ[3]: проверяю статью Хорошо, спасибо! С уважением, Екатерина. Среда, 15 августа 2018 г., 21:40 +01:00 Из Вестника ВГУ csit@cs.vsu.ru: Спасибо за проверку. Мы предоставим телефоны, которые вы рекомендуете. Готовый pdf-файл выпуска будет опубликован по адресу http://www.vestnik.vsu.ru/content/analiz/archive_ru.asp. Генеральный секретарь журнала «Вестник ВГУ» САИТ Гаршина В.В. Ср, 15 авг. 2018 10:09:40 +0300 Екатерина Добрышина <kathrin.beaver@mail.ru написала: Просьба удалить номера телефонов из информации об авторах, если они не подлежат печати. Будет лучше, если это будет обязательно: 84991419482 для нас обоих. С уважением, Екатерина. Среда, 15 августа 2018 г., 08:06 +01:00 От Екатерины Добрышиной kathrin.beaver@mail.ru: Доброе утро! В сведениях об авторах также была ошибка: правильный институт - 3, кафедра 319. В нашем университете все это весной переименовали и поменяли. Можете ли вы это изменить? С уважением, Екатерина Вторник, 14 августа 2018, 23:56 +01:00 Полицын Сергей с pul_forever@mail.ru: Да, конечно это опечатка. Спасибо! Все остальное выглядит правильно! С уважением, Сергей Среда, 15 августа 2018, 1:15 +03:00 Из Вестника ВГУ < csit@cs.vsu.ru: Уважаемые авторы! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. В заголовке, наверное, написано «классификации»? Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В.",проверка статьи
"Ответ: Проверяю статью. Добрый день! По формату статьи замечаний нет. С уважением, Гаврилов Александр Николаевич Четверг, 16 августа 2018 г., 0:33 +04:00 Из Вестника ВГУ <csit@cs.vsu.ru: Уважаемый автор! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В.",проверка статьи
"Ответ: Проверяю статью Вероники Викторовны, статья выполнена без ошибок, ее можно публиковать, но почему-то отсутствуют таблицы 1, 3, 4. Почему их там нет? Не забудьте упомянуть их в тексте. Вероника Викторовна, когда выйдет 2-й номер журнала? Еще раз напоминаю адрес, по которому следует направлять авторские копии: Сергеев А.С. ул. Инициатива, 44 года, свободна. 12 Таганрог, Ростовская область. 347942 С уважением, Сергеев А.С.",проверка статьи
"Материалы в формате MS Word 20818.zip, Bilченко_GGjr_NG_10_Figures_EPS_ConvPDF.zip 17 августа 2018 г. Здравствуйте, уважаемая Вероника Викторовна! 1) Высылаем Вам архивы, содержащие материалы из статьи Бильченко Г.Г., Бильченко Н.Г. «АНАЛИЗ ВЛИЯНИЯ ВОЗДЕЙСТВИЙ НЕПРЕРЫВНОГО УПРАВЛЕНИЯ НА ПОЛЕ ЗНАЧЕНИЙ ГИПЕРЗВУКОВЫХ АЭРОДИНАМИЧЕСКИХ ФУНКЦИОНАЛОВ» Итак: в архиве <Bilченко_GGjr_NG_10_Word_v120818.z ip два файла Bilченко_GGjr_NG_10__plain_825_formulas_ F12.rtf в формате MS Word с формулы, написанные в редакторе формул MS _NG_10__maket_825_formulas_F12.rtf. Формулы размером менее 82,5 мм по вашему желанию! Также имеется файл Bilченко_GGjr_NG_10__eng_plus.rtf, где есть другой вариант названия колонтитула: «Анализ влияния непрерывных управляющих воздействий на диапазон значений…» 2) В прикреплённом архиве <Bilченко_GGjr_NG_10__SAIT__Documents.zip файл с подписями для изображений (в формате MSWord) <Bilченко_GGjr_NG_10__SAIT__Captions_to_figures_v1208 1 Имеется файл 8.rtf. Шрифт 12, курсив. Пожалуйста, дайте мне знать, если он используется правильно. 3) Также чертежи и т. д. Мы также добавляем архивы, содержащие 4) Обращаем ваше внимание, что название нашей лаборатории изменилось. 5) Скажите, пожалуйста, всего ли достаточно. Заранее спасибо, Наталья и Григорий Бильченко PS: Извините за задержку: компьютер повредился (полностью залился :( ) при заправке (чернильного) картриджа.",подача статьи
"Вебинар ELPUB 24 августа Открытое письмо в браузере (https://mailchi.mp/neicon.ru/qni4nkb6hd515003?e=695398c2c8) https://gallery.mailchimp.com/2c05011f3410534b027ad66a4/images/4f765ef120c14d0ba4b73d3e8 07 75e51.jpg Вебинар ELPUB 24 августа 12.00 – 13.00 Ежедневно представители редакции задают команде ELPUB вопросы о повседневной работе журнала, работе с платформой, производственными процессами и продвижением. Мы рады ответить на них в формате открытого вебинара «ELPUB». Мероприятие «Вопрос-ответ» состоится 24 августа. Время: 12.00-13.00. На вебинаре мы рассмотрим вопросы, которые будут присланы нам на электронную почту, вы можете отправить их на адрес questions@elpub.ru. Приглашаем к участию всех заинтересованных представителей редакционно-издательского сообщества. Ссылка на регистрацию: http://b66353.vr.mirapolis.ru/mira/s/xos1Bb ============================ ========================================= Copyright © 2018 NEICON, Все права защищены. . Данное письмо не требует ответа. По всем вопросам обращайтесь к контактному лицу, указанному выше. Чтобы изменить настройки подписки, воспользуйтесь одной из ссылок: ** изменить настройки подписки (https://neicon.us15.listmanage.com/profile?u=2c05011f3410534b027ad66a4&id=9aaefa47fa&e=695398c2c8) или ** отписаться (https://neicon ).us15 .listmanage.com/unsubscribe?u=2c05011f3410534b027ad66a4&id=9aaefa47fa&e=695398c2c8&c=2781a89fd5) .",другое
"Ответ: Верстка статьи 1 Text.docx Добрый день! Исправленный текст прилагается. 10 августа 2018 в 0:17 пользователь ВСУ Вестник <csit@cs.vsu.ru написал: Уважаемые авторы! Пожалуйста, правильно отформатируйте список использованной литературы для статьи МОДЕЛИРОВАНИЕ ПРОЦЕССОВ ИНФОРМАЦИОННО-ПСИХОЛОГИЧЕСКОГО ВОЗДЕЙСТВИЯ В СОЦИАЛЬНЫХ СЕТЯХ по ГОСТу. У вас есть 43 ресурса! Правила прилагаются. Представитель секретаря журнала «Вестник ВГУ САИТ» Гаршина В.В. С уважением, Паринов Павел Владимирович.",доработка
"Re[2]: Далее: Статья Азарновой Рис.1.JPG,Рис.2.JPG,Рис.3.JPG,Рис.5.JPG,Рис.6.JPG,Рис.7.JPG,Рис.8 . JPG,Рис.9.JPG,Рис.10.JPG,Рис.11.JPG,Рус.4.JPG, Вестник информационных систем и технологий 2.docx Статья Вероника, добрый день! Мы исправили статью. Пожалуйста, проверьте, все ли правильно. С уважением, Азарнова ТВ.",доработка
"Ответ: Проверяю статью от 22 августа 2018 г. Здравствуйте уважаемая Вероника Викторовна! Принял ! Давайте начнем! С наилучшими пожеланиями, Наталья и Григорий Бильченко 21.08.2018, Вестник ВГУ <csit@cs.vsu.ru написал: Уважаемые писатели! Пожалуйста, немедленно проверьте статью на наличие ошибок в ее оформлении. Если есть ошибки, пожалуйста, опубликуйте список найденных ошибок. Представитель секретаря журнала «Вестник ВГУ» САИТ Гаршина В.В.",проверка статьи
"Ответ2: проверка статьи 22 августа 2018 г. Здравствуйте, уважаемая Вероника Викторовна! Опечаток не обнаружено!!! С уважением, Бильченко Наталья и Григорий.",проверка статьи
"Обновленная версия статьи Корольков-new.doc Уважаемая Вероника Викторовна! Извините за задержку: летом я ни разу не проверял корпоративную электронную почту, упомянутую в статье. Представляю исправленный вариант статьи с учетом замечаний рецензентов и замечаний по оформлению. 1. Отношение к формулам как к объектам. Их нельзя автоматически преобразовать в уравнение или mathType, а переписывание их вручную занимает много времени. Предлагаю следующее решение: В присланном файле формулы уже есть в виде картинок. Можно ли оставить это так? Ведь со временем они превратятся в рисунки. Или все-таки нужно переписать? 2. Я нарушил все формулы, кроме трёх на шестой странице. У них довольно большие матрицы, которые невозможно сжать в отведенные 82 мм. Однако эти три формулы расположены подряд, что упростит раскладку. 3. Краткий вариант названия: Взаимная синхронизация нескольких близких автоколебательных систем. Если это неосуществимо, то вот оно: Взаимная синхронизация близких автоколебательных систем. Если это не подходит то вот оно: Взаимная синхронизация автоколебательных систем. С уважением, Корольков Олег Геннадьевич Чт, 09 авг 2018 00:24:33 +0300 «Вестник ВГУ» <csit@cs.vsu.ru написал: Уважаемый автор! Возникли проблемы с версткой статьи ВЗАИМНАЯ СИНХРОНИЗАЦИЯ МНОГИХ СЛАБОСВЯЗАННЫХ ТОЛСТЫХ САМОКОЛЕБАТЕЛЬНЫХ СИСТЕМ О.Г. Корольков 1) Все формулы и обозначения символов в тексте должны быть написаны в Equation или MathType. (Вёрстка журнала сделана в пакете веб-дизайна и все формулы должны быть объектами). 2) Длинные формулы по возможности следует делить на 82 мм (ширина столбца). Если мы не можем разделить формулу на части, мы запускаем ее по двум столбцам (должно быть минимальное число). 3) Нам нужна сокращенная версия названия статьи для нижнего колонтитула ответа. секретарь журнала Вероника Викторовна Гаршина",доработка
"Публикация статьи Коллеги, доброго времени суток. Скажите, пожалуйста, возможно ли опубликовать Вашу статью «Опыт разработки и внедрения единой системы управления нормативно-справочной информацией» в разделе «УМНЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ»? Если статья пройдет рецензию, сколько времени потребуется на публикацию? С уважением, Логинов Александр Магистрант, заведующий кафедрой УрФУ АО ОКБ «Новатор», г. Екатеринбург",подача статьи
"Консультация по включению в WoS, Scopus и другие библиографические базы регистрации DOI [Открыть письмо в отдельном окне браузера]( http://r.ciframail.ru/6mpgj6h5s7mybf.html ) Консультация по включению в WoS, Scopus и другие библиографические базы Уважаемые издатель, если ваша организация планирует подать журнал для включения в WoS Scopus, VAK DOAJ Chemical Abstracts (CAS), GeoRef PubMed ErihPLUS Agris и другие наукометрические базы данных. РАКС предоставляет консультационные услуги по вопросам соответствия публикаций требованиям этих библиографических баз данных. RAKS проведет полную проверку издания и даст конкретные рекомендации, необходимые для улучшения веб-сайта издания и представления информации на нем. Для заказа услуги заполните форму на сайте: [ http://radsdoi.org/wosscopusconsulting/ ]( http://r.ciframail.ru/mk/cl/gWJ7_7NHVXeblGoZXNfkmrAlkPT1btXom8raRn3gj_Ulvlinec2Ckg6C1TesuTC_5yWNtvleljddpIaK6XlOMC_qZ 3 мU SEC HSNgrn8 ) Контактная информация: [ info@radsdoi.org ] ( mailto:info@radsdoi.org ) Или позвоните нам по телефону +7 (343) 3712728 Данное письмо отправлено на адрес csit@cs.vsu.ru, так как Ваша организация является клиентом РАКС. Если вы больше не хотите получать от нас письма, отпишитесь, нажав на ссылку ниже [Отписаться]( http://r.ciframail.ru/mk/un/qakdfceAkgbVJ07iNsF2FqfjN6sQeCb_oNSOIUFdrfEkRop_JDil9ZOfc8VusKmKSrHJkIrNrzbFEeYp50cVpI 9 Y Rc Q oELW 60Oc7sCshys2snlZbeX3nlg5dQ ) © 2017 Российское агентство по цифровой стандартизации http : //radsdoi.org/",другое
"Ответ[2]: Статья от Кононова Исправил статью от Кононова.rar Здравствуйте, Вероника Викторовна! По Вашему поручению мы постарались дополнить материалы статьи: Кононов А.Д., Кононов А.А. «Принципы работы информационной системы дистанционного управления движением движущихся объектов». На всякий случай мы вышлем вам весь комплект в электронном виде вместе с экспертным заключением АМ и положительными отзывами. Бобрешова. Пожалуйста, дайте мне знать, если необходимы дальнейшие исправления. С уважением, авторы Кононов А.Д., Кононов А.А. Понедельник, 13 августа 2018 г., 00:53 +03:00 Из Вестника ВГУ <csit@cs.vsu.ru: Уважаемые авторы! Структура, объем и оформление представленной статьи не соответствуют правилам журнала. Завершите свое эссе к концу августа. Правила прилагаются. Гаршина В.В. Суббота, 11.08.2018 19:57:00 +0300 Андрей_Врн <kniga16@mail.ru написал: Здравствуйте Вероника Викторовна! По договоренности с Алгазиновым Э.К. Направляем Вам экспертное заключение и положительный отзыв Бобрешовой А.М. электронный. и материалы из статьи Кононова А.Д., Кононова А.А. «Принципы работы информационной системы дистанционного управления движением движущихся объектов» рассматривается возможность публикации в серии «Системный анализ» в научном журнале «Вестник Воронежского государственного университета». и информационные технологии». Поскольку мы не знаем, когда вы планируете вернуться к работе, возможно, мы доставим вам все материалы в печатном виде после окончания вашего отпуска. О читаемости файлов просим сообщить нам по электронной почте. : книга 16@.ru С уважением, авторы Кононов А.Д., Кононов А.А.",доработка
"Ответ[4]: Статья от Кононовых Здравствуйте, Вероника Викторовна! Спасибо за сообщение! Мы подготовим сокращенную версию тезисов. Мы будем ждать вашего ответа. С уважением, авторы Кононов А.Д., Кононов А.А. Пятница, 24 августа 2018 г., 23:58 +03:00 Из Вестника ВГУ <csit@cs.vsu.ru: Уважаемые авторы! Статья получена. Никаких комментариев по поводу дизайна пока не поступало. Единственное, что нужно сделать, это подготовить сокращенный вариант аннотации (разделить строки на 4). При верстке часто возникает проблема, когда самое начало статьи (только аннотации) не помещается на первой странице, а это плохо. С уважением, Гаршина В.В. Пт, 24 авг 2018 20:35:49 +0300 Андрей_Врн <kniga16@mail.ru написал: Здравствуйте Вероника Викторовна! По Вашему поручению мы постарались дополнить материалы статьи: Кононов А.Д., Кононов А.А. «Принципы работы информационной системы дистанционного управления движением движущихся объектов». На всякий случай мы вышлем вам весь комплект в электронном виде вместе с экспертным заключением АМ и положительными отзывами. Бобрешова. Пожалуйста, дайте мне знать, если необходимы дальнейшие исправления. С уважением, авторы Кононов А.Д., Кононов А.А. Понедельник, 13 августа 2018, 0:53 +03:00 Из Вестника ВГУ < csit@cs.vsu.ru: Уважаемые авторы! Структура, объем и оформление представленной статьи не соответствуют правилам журнала. Завершите свое эссе к концу августа. Правила прилагаются. Гаршина В.В. Суббота, 11.08.2018 19:57:00 +0300 Андрей_Врн <kniga16@mail.ru написал: Здравствуйте Вероника Викторовна! По договоренности с Алгазиновым Э.К. Направляем Вам экспертное заключение и положительный отзыв Бобрешовой А.М. электронный. и материалы из статьи Кононова А.Д., Кононова А.А. «Принципы работы информационной системы дистанционного управления движением движущихся объектов» рассматривается возможность публикации в серии «Системный анализ» в научном журнале «Вестник Воронежского государственного университета». и информационные технологии». Поскольку мы не знаем, когда вы планируете вернуться к работе, возможно, мы доставим вам все материалы в печатном виде после окончания вашего отпуска. О читаемости файлов просим сообщить нам по электронной почте. : книга 16@.ru С уважением, авторы Кононов А.Д., Кононов А.А.",проверка статьи
"Ответ: Вопрос Добрый день, Вероника Викторовна! Наша статья не вошла в «Вестник ВГУ» №2 «Системный анализ и информационные технологии» 2018 г., объясните пожалуйста причину... почему о ней не сообщили раньше??? Статья отправлена в апреле понедельник 14 мая 2018 в 15:09 +03:00 от И.В. Ершовой <irina_zueva@mail.ru: Добрый день, Вероника Викторовна!!! Я не могу связаться с Вами по телефону, указанному на сайте... Меня интересует вопрос по статье Ершовой И.В. и Соколова об инструментах защиты компьютерных систем и сетей с использованием программного обеспечения AV Certified. Оно было отправлено Вам с экспертным заключением 26 апреля 2018 года, но решения от Вас мы не получили, очень ждем и волнуемся... С уважением, И.В. Ершова С уважением, Ершова И.В.",вопросы
"Ответ[2]: Вопрос Если нет возможности опубликовать в вашем журнале, так и скажите, чтобы не повторяться.... отправим в другой вторник, 28 августа 2018, 11:31 +03:00. IV. Ершова <irina_zueva@mail.ru: Добрый день, Вероника Викторовна! Наша статья не вошла в «Вестник ВГУ» №2 «Системный анализ и информационные технологии» 2018 г., объясните пожалуйста причину... почему о ней не сообщили раньше??? Статья отправлена в апреле понедельник 14 мая 2018 в 15:09 +03:00 от И.В. Ершовой < irina_zueva@mail.ru : Добрый день, Вероника Викторовна!!! Я не могу связаться с Вами по телефону, указанному на сайте... Меня интересует вопрос по статье Ершовой И.В. и Соколова об инструментах защиты компьютерных систем и сетей с использованием программного обеспечения AV Certified. Оно было отправлено Вам с экспертным заключением 26 апреля 2018 года, но решения от Вас мы не получили, очень ждем и волнуемся... С уважением, И.В. С уважением, Ершова И.В. С уважением, Ершова И.В.",вопросы
"Ответ[2]: Публикация статьи Уважаемые коллеги! Мне грустно. Можете ли вы рассказать нам, какие у нас есть комментарии к статье? Может быть, нужно что-то исправить? Какие комментарии есть у рецензента? С уважением, Тагирова Л.Ф. Четверг, 9 августа 2018, 2:31 +0500 От csit@cs.vsu.ru <csit@cs.vsu.ru: Уважаемые авторы! Редакция журнала «Вестник САИТ» ВГУ, авторы А.М. Семенов, Л.Ф. Тагирова, В.К. Тагиров Статья будет передана на рецензирование. Мы сообщим о результатах. Генеральный секретарь журнала Гаршина Вероника Викторовна Вс, 05 авг 2018 23:31:34 +0300 Лилия Тагирова <lg77@mail.ru написала: Добрый день, уважаемые коллеги, редакция журнала «Вестник Воронежского государственного университета». Мы хотели опубликовать статью в вашем журнале. Серия: Системный анализ и информационные технологии. Мы отправляем вам наши сочинения и рисунки отдельными файлами. Ждем ответа с дальнейшими инструкциями. Какие еще документы необходимы или какие приготовления необходимо предпринять? С уважением, Тагирова Л.Ф.",вопросы
"Ответ[4]: Публикация статьи Большое спасибо! Извините, что беспокою вас еще раз. Оно подождет. Суббота, 1 сентября 2018 г., 14:57 +05:00 Из Вестника ВГУ <csit@cs.vsu.ru: Уважаемые авторы! Ваша статья еще не была оценена рецензентом. Мы сообщим вам, как только станут известны результаты расследования. Генеральный секретарь журнала Гаршина В.В. Вт, 28 авг 2018 12:04:25 +0300 Лилия Тагирова < lg77@mail.ru написала: Уважаемые коллеги! Мне грустно. Можете ли вы рассказать нам, какие у нас есть комментарии к статье? Может быть, нужно что-то исправить? Какие комментарии есть у рецензента? С уважением, Тагирова Л.Ф. Четверг, 9 августа 2018, 2:31 +0500 От csit@cs.vsu.ru < csit@cs.vsu.ru: Уважаемые авторы! Редакция журнала «Вестник САИТ» ВГУ, авторы А.М. Семенов, Л.Ф. Тагирова, В.К. Тагиров Статья будет передана на рецензирование. Мы сообщим о результатах. Генеральный секретарь журнала Гаршина Вероника Викторовна Вс, 05 авг 2018 23:31:34 +0300 Лилия Тагирова <lg77@mail.ru написала: Добрый день, уважаемые коллеги, редакция журнала «Вестник Воронежского государственного университета». Мы хотели опубликовать статью в вашем журнале. Серия: Системный анализ и информационные технологии. Мы отправляем вам наши сочинения и рисунки отдельными файлами. Ждем ответа с дальнейшими инструкциями. Какие еще документы необходимы или какие приготовления необходимо предпринять? С уважением, Тагирова Л.Ф. С уважением, Тагирова Л.Ф.",рецензирование
"Ответ: Далее: Ответ: Ответ[2]: Далее: Статья Азарновой в Бюллетене информационных систем и технологий 2.docx Вероника, добрый день! Мы переставили формулы. Пожалуйста, посмотрите здесь. С уважением, Азарнова ТВ.",доработка
"Ответ: Письмо в редакцию и рецензентам - проект Letter.docx Высылаю свой вариант текста письма. 5-го числа не знаю, там тоже Матвеева читает лекцию. Проконсультируйтесь с Копытиным о его графике. Это лучше, чем 6 или 7. С уважением, Сирота А. 01.09.2018 12:51, Вестник ВГУ пишет: Уважаемые члены редколлегии журнала «Вестник ВГУ САИТ», авторы и рецензенты! В целях совершенствования журнала: повышения научного уровня публикуемых статей, приближения оформления материалов к международным требованиям, обеспечения качественного и ответственного рецензирования, прошу Вас внимательно изучить требования к структуре и качеству представляемых статей. статьи. . а также технические требования к оформлению материалов. Рецензентов просят подробно изложить свои замечания по поводу содержания и недостатков статьи. Прилагаем пояснение правил оформления докладов, представляемых на рассмотрение. Сирота — редактор журнала АА. Секретарь журнала В.В.",другое
"Статья в бюллетене Туровский_Суровцев_вестник_ВСУ.docx Здравствуйте, уважаемая редакция! Мы отправляем нашу статью на оценку для публикации. Сокращенный вариант названия статьи: ОЦЕНКА СПОСОБНОСТИ МОДЕЛЕЙ ЛИНЕЙНОЙ РЕГРЕССИИ... — С уважением, Александр Суровцев",подача статьи
"Ответ: Письмо в редакцию и рецензентам проекта Come on at 16. С уважением, Сирота А. Отправлено со смартфона Samsung Galaxy. Первое сообщение От: Вестник ВГУ <csit@cs.vsu.ru Дата: 03.09.2018 21:07 (GMT+03:00) Кому: sir@cs.vsu.ru Тема: Ответ: Я отправлю письмо на адрес следующий адрес: редактору и рецензентам письма проекта. Заседание редколлегии мы проведем 7 сентября (пятница) в 17.00. Время подходящее? Потом я разошлю приглашения всем собраться. П/С Леденева ранее говорила, что пятница ее устраивает. С уважением, Гаршина В.В. Вс, 2 сен 2018 17:49:43 +0300 Александр Сирота <sir@cs.vsu.ru написал: Высылаю свой вариант текста письма. 5-го числа не знаю, там тоже Матвеева читает лекцию. Проконсультируйтесь с Копытиным о его графике. Это лучше, чем 6 или 7. С уважением, Сирота А. 01.09.2018 12:51, Вестник ВГУ пишет: Уважаемые члены редколлегии журнала «Вестник ВГУ САИТ», авторы и рецензенты! В целях совершенствования журнала: повышения научного уровня публикуемых статей, приближения оформления материалов к международным требованиям, обеспечения качественного и ответственного рецензирования, прошу Вас внимательно изучить требования к структуре и качеству представляемых статей. статьи. . а также технические требования к оформлению материалов. Рецензентов просят подробно изложить свои замечания по поводу содержания и недостатков статьи. Прилагаем пояснение правил оформления докладов, представляемых на рассмотрение. Сирота — редактор журнала АА. Секретарь журнала В.В.",другое
"Ответ: Письмо в редакцию и рецензентам - среда Проект также возможен, поскольку конференция, скорее всего, завершится завтра. С уважением, Сирота А. Отправлено со смартфона Samsung Galaxy. Первое сообщение От: Вестник ВГУ <csit@cs.vsu.ru Дата: 03.09.2018 21:07 (GMT+03:00) Кому: sir@cs.vsu.ru Тема: Ответ: Я отправлю письмо на адрес следующий адрес: редактору и рецензентам письма проекта. Заседание редколлегии мы проведем 7 сентября (пятница) в 17.00. Время подходящее? Потом я разошлю приглашения всем собраться. П/С Леденева ранее говорила, что пятница ее устраивает. С уважением, Гаршина В.В. Вс, 2 сен 2018 17:49:43 +0300 Александр Сирота <sir@cs.vsu.ru написал: Высылаю свой вариант текста письма. 5-го числа не знаю, там тоже Матвеева читает лекцию. Проконсультируйтесь с Копытиным о его графике. Это лучше, чем 6 или 7. С уважением, Сирота А. 01.09.2018 12:51, Вестник ВГУ пишет: Уважаемые члены редколлегии журнала «Вестник ВГУ САИТ», авторы и рецензенты! В целях совершенствования журнала: повышения научного уровня публикуемых статей, приближения оформления материалов к международным требованиям, обеспечения качественного и ответственного рецензирования, прошу Вас внимательно изучить требования к структуре и качеству представляемых статей. статьи. . а также технические требования к оформлению материалов. Рецензентов просят подробно изложить свои замечания по поводу содержания и недостатков статьи. Прилагаем пояснение правил оформления докладов, представляемых на рассмотрение. Сирота — редактор журнала АА. Секретарь журнала В.В.",другое
"RE: Re: Публикую статью Здравствуйте. Статья прошла рецензирование или еще нет? Спасибо _________________________________________ Потапов С. Виктор аспирант кафедры компьютерных наук Института компьютерных технологий и информационной безопасности Южного федерального университета 08.09.2018, 12:37:09 Пользователь Вестник ВГУ (csit@cs.vsu. ru) написал: Уважаемые писатели! В редакцию журнала «Вестник ВГУ САИТ» поступила статья «Применение квантового алгоритма для решения задачи коммивояжера на транспорте». Статья будет отправлена на рассмотрение. Мы сообщим о результатах. секретарь журнала Гаршина Вероника Викторовна Вс, 5 авг 2018 23:54:58 +0300 «Потапов С. Виктор» < vityapotapov@rambler.ru написал: Здравствуйте, прошу рассмотреть статью для публикации в журнале. Если потребуются дополнительная документация или исправления, я обязуюсь предоставить их немедленно. Спасибо _________________________________________ Потапов С. Виктор Магистрант кафедры компьютерных наук Института компьютерных технологий и информационной безопасности Южного федерального университета 03.08.2018, 23:56, Вестник ВГУ < csit@cs.vsu.ru Уважаемый автор! 1) Журнал «Вестник ВГУ» серии САИТ включен в список ВАК. 2) Публикации в журнале бесплатны для всех авторов. 3) Тематика статьи должна соответствовать правилам журнала. 4) Если вы хотите, чтобы статья была оценена, вы должны оформить ее по правилам журнала. Правила прилагаются. Журнал Секретаря Республики Гаршиной Вероники Викторовны V Пт, 3 августа 2018 14:34:08 +0300 «Потапов С. Виктор» <vityapotapov@rambler.ru написал: Здравствуйте. Входит ли журнал в список журналов ВАК? Сколько стоит публикация статьи? Соответствует ли работа теме журнала? Спасибо. _________________________________________ Потапов С. Виктор аспирант кафедры компьютерных наук Института компьютерных технологий и информационной безопасности Южного федерального университета",вопросы
