text,category
"Re: сверка статьи  Добрый день.
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то
пришлите список найденных ошибок.
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В. 
Замечаний нет. Благодарю за верстку.
С уважением Воронин А.В..
 
A V
",проверка статьи
"Регистрация doi для изданий и конференций  Регистрация DOI 
[ 
Открыть письмо в отдельном окне браузера  ]( http://r.ciframail.ru/mk/mr/GOtaCLG4cY5fqnAqatXAQKRgbfaNsLR1IVSe6jQ3M5elz1204J6hxlKZC4K4yXqfdSYi5shpKhZDGSjxYE87c7PqemQkiEpElg )    
Регистрация DOI для научной информации (журналы, конференции, мероприятия, исследования, наборы данных) и аудит научных изданий    
for English please click [ here ]( http://r.ciframail.ru/mk/cl/f/c7mBLRJmoCWXShZCaMifVkcrMSOq7S7KDEwep5nIjVKGYB8yzFxnvtnWOTPqwfqfPA5jAPHkhhMJp2ebkHbWNg9NAyQLLc1Jh3V35bPQrt2KaAhg1jknBKgB4gwv8hyqdNPLZzN3bISINsyQaktFpuPDi7QEGqZ_0P2Q9Lrt3hAwNvXfBnEKojnLfFdPAfrjR6Cztgsn_m2BQ8GtnFrO0KwihYg0oTtmhBmoILDIkXyG6Uo2_16gwpDw ) 
Уважаемый издатель, 
Русское агентство цифровой стандартизации (РАЦС) — регистратор DOI в России и СНГ и партнер International DOI Foundation (IDF). 
DOI (Digital object identifier) – международный стандарт (ISO 26324:2012) идентификации представленной в сети информации. 
Наши цены значительно ниже предложения конкурентов. Мы предлагаем фиксированные цены в рублях, которые не зависят от курса валюты. Если вы уже регистрируете DOI с другим агентом, вы можете начать сотрудничество с нами на более выгодных и гибких условиях. Ваши старые DOI при этом никуда не исчезнут (вы можете перенести свой префикс к нам и/или получить новый(ые) у нас). Специальное предложение для организаций, переходящих к нам от других агентов. 
Почему это важно? 
•  Издания Scopus и Web of Science присваивают статьям DOI. 
• ВАК рекомендует использование DOI для всех журналов, включенных, или планирующих подать заявку на включение в перечень. 
• DOI повышает авторитет журнала, он свидетельствует о технологическом качестве издания. 
•  DOI является неотъемлемым атрибутом системы научной коммуникации за счет эффективного обеспечения процессов обмена научной информацией. 
•  Авторы все больше отдают предпочтение журналам, регистрирующим DOI. 
Мы предоставляем клиентам специально разработанный софт, с помощью которого можно одновременно делать разметку для DOI, РИНЦ, DOAJ и AGRIS. Также, если у вас есть архивные выпуски в РИНЦ, которым вы хотите присвоить DOI, вы можете выгрузить xml к нам на сервер и получить xml для DOI автоматически. 
Ознакомьтесь с [ презентацией нашего сервиса ]( http://r.ciframail.ru/mk/cl/f/8EYRJMhYdKUjq8FaVxCBhiHykI4o1u83efSoimxWBq5C11XHDuvnbggs1j6egHCbIDzmqss3NVb3CTNlBaWmw25TKbVrzbiH2IUUrjSKPjcNbCuSXLaosZ5ck4bdsHrTd3AqolfYuC4WSy7ZX8ecsrrCuCTlye33KGse_sOxrAzF7zTwaG0EvIQsd2s7FlueANPxh14wRIvAIuHK01BucGPbhLTDeXFzy72WOmCa0bRpTh3YxJP4_LWqcgyNoYrlWsW2cqi8cpM4MSaS7KLEl0LxlcttFvB5UQ0cFf7ofb6Q ). Или посмотрите [ видеоинструкции ]( http://r.ciframail.ru/mk/cl/f/iowvZVDn28YCdQKzlZzsHLuSmxieI738Nmb8VODNDO2276NvzxEt9IZGWdpHfPezngs2Nj5ENlMc2QA1j0tfo1linDhYc686fjFOMlVuvaHsBmPu2hCIQX9gmWvgwc1CSzjHO7YeIkoOGOUdC0nAnc7l413uHFCttOdKO_Y0b43rUWoz1cWYgqHr42b_IYHwnWaJBYVOHkgsTgm1PMXyqeAtgmnmjVs_Y8mOYi0ZZLcSQOOn6PFqe7UqkPyYQ ), объясняющие процесс регистрации DOI. 
Все материалы, которые присваивают DOI через нас, автоматически попадают в [ репозиторий научной информации РАЦС ]( http://r.ciframail.ru/mk/cl/f/T7EkyWyBjXRPti3t1ZVcJESuLr70gc98tOPYtE3vtqYB2LDVCgTg21sL9hxQzbCdKhaeVOzUOkbXTYfmSZf3ouVIEVJX74WxMZ4k2WoVry_Z4EcKviwKWcEYKHKNHwf2D0REdysQTRrJRe2WKdZPeQUyht1jDwY5ywhSGdqUzX_i8QK8MQ8jMKtKa1JOdNV0N5jW5LnDAXTuUvifsECALkjMUmA7ZGGhdoiJn1ZPCNHL6LW5A ), [ BASE ]( http://r.ciframail.ru/mk/cl/f/IEwIr_vDynUccZ_TgYILCsfd6rHjtVKFrUFOC7keOs6BxQ1qeWJGCS0M5sFiJhma7iw74KksiHuMCUVXM0OFkvpYKt97JdmGMBSmiFNGHrvizuL8xuV0pTXmU60AaTeI9ISpxYM9QY5iDHAx90YF2qeVrv4_7f37XJJTaSh9IruhP2Y3PcGS1FHRwjVfWqM21MDHYpTUn5y5AKOIi_MCVe6bc0ohFxF1OJY9mcoOYNvmlCrBARRBgo ) и [ DataCite ]( http://r.ciframail.ru/mk/cl/f/1GBnsA2X6QpGz48Lsr8Dl4QQVu1fd9bYJg3ue7wwOYApryXuVWs4jEihakBWrppHZK6rHINqMBmH2goNB8h_gJu2pQtceFN5zQm4AWI9moLoiaK3qP5jnr3qG546OSraZi0X6yZ8Jq0Rsvcr6n_HqDbAxrslcTImDXSkQtwKTWSyoAG5sBQ7WSlqwrZSW_gsjJ1IDwVd_y7IUgHIbFwcKmf_wj4zB2OpmJ2DC2q60VFC3aLeVT3IK2E ) и библиотеки университетов, поддерживающие технологию OI (open identifier) что позволяет донести научную информацию до широкого круга исследователей и получить гранты. Репозиторий индексируется в Google Scholar. 
Уже регистрируете DOI для научных статей? 
Рекомендуем начать регистрировать DOI и для данных из статьи (графики, рисунки, таблицы, приложения), как это делают лидеры среди научных издательств, такие как PlosOne, f1000Research, Nature и пр. Регистрация DOI для данных в сотни раз увеличивает видимость публикации и вероятность цитирования так как поиск в репозиториях будет осуществляться не только по метаданным статей, но и по метаданным отдельных элементов статьи. Мы предоставляем полный набор инструментов для регистрации DOI наборам данным и объясняем как и зачем это делать. 
Процесс регистрации DOI 
Для регистрации DOI нужно сделать разметку при помощи нашей системы, аналогичную РИНЦ ([ видеоинструкция ]( http://r.ciframail.ru/mk/cl/f/Cm1j5QfotoJx3D7pXlaUioH73XAgTGK2F54Yx5p8ZbeQLq4YNkXZWATjPtuDkaBtOLDBh1vbKgL1s5qlEG0hLjam1sqUDQX4RBRXTaj9Z9rIz5mFRX6b8ZTT50VnQ7UC230iiK7lUtATP_2tGD9NRhGTrNZ4Sj_W0xRNL9tmRKDYj6GZ26rytbBv_zM4djARwxC3ksi5n1d_K6b6VSvd5Si7EpaYP4lNJSNx4gOUI3z1wYVfXS_yZv0 )). Всю остальную работу сделают сотрудники РАЦС. 
Если Ваш журнал работает на платформе OJS или Dspace, то процесс регистрации DOI можно настроить автоматически. 
Если Вы являетесь крупным издательством, мы предоставляем API, чтобы Вы смогли настроить всю работу непосредственно на вашем сайте и очень большие скидки по тарифам. 
Стоимость сервиса: [ http://radsdoi.org/pricing/ ]( http://r.ciframail.ru/mk/cl/f/eS_EjKUMc9hIzjgPBqTIEgvdiv_HmUHDDUHeShlhj4A0Dk6MQGkvtSN3KVurh4VFuQadbv3W4iW491p3P7iuRJQ6IlGSUkQ7eNwFOMZK6lQUi9_IeY06NEWi7z_voc0C1ZhSC3QA6QenVV0ebFaSK64M6HsPAoXKLvh0TZoOSfpqL6fxdwsIPgoEzcT87qV4qWWqJTS71sKpv9tXsVYEBoiAKMCT8HhtzATf7Bcj8bBrbEAr9J_8dHqH_Q ) 
Вы можете протестировать нашу систему и зарегистрировать 20 тестовых DOI без заключения договора и внесения предоплаты. Если после регистрации DOI Вы останетесь довольны и захотите продолжить сотрудничество, мы заключим договор и выставим счет на зарегистрированные DOI. 
Аудит издания 
Если ваше издательство планирует подачу заявки на включение журнала в WoS, Scopus и другие наукометрические базы данных, мы предоставляем консультации по соответствию издания требованиям этих библиографических баз данных. 
РАЦС проведет полный аудит издания и даст необходимые рекомендации по структуре и содержанию сайта издания и его печатной версии.        
[ Начать работу с DOI ]( http://r.ciframail.ru/mk/cl/f/ntxqGZwNMj0jtUjawquVU5qIgu1hTYrFgj91bbPYXk_fxrAE4U20j35KlyknsMFc67mdEznmIKHMQCShG4lJ9FKBVjvaJslOnfMROcvWYsiq3mAifjTEoirZZ_SeMvduhWtBOQoriwqlecqajIP89Rl6E5kdzK3pHudX5PGbRjLNltlh4TqKWyjgrnkxyJ_Dcl79APuidXenVhdTFdRC4YdFg4uE7w7Nxbw7_U1KonP6ZrlIC3llkOSH8fQ )        
[ Заказать консультацию ]( http://r.ciframail.ru/mk/cl/f/Nmbw198TcYWwChZFZDS0g5AlF0sTWork9DtmAy4b2lvds5NZ23YYLVUZK8PsXL7Bl2wuKssWE5IgO4qmaHcUpox3ks8OxuEgDL_foqxy8wRCYAlMMAYmwedPLYxZAFKhWhkcCiZg_LSm3BGuH0JIgNRjNUOBwhsMMxa5WjUlsSYUUKMbtEKd6UTBpSIuPLozsmiRfGaGMk0ZV015XloZpdVm1ueYH5nIe7wWIXZ7UdUHDOuw07irxkTFfyv5phS8e8B9wSnTUypFR )        
Появились вопросы? 
[ info@radsdoi.org ]( mailto:info@radsdoi.org ) 
Или позвоните нам +7 (343) 3712728 (+2 МСК с 9  18 ПНПТ)     
Данное письмо было отправлено csit@cs.vsu.ru 
Если Вы не желаете больше получать от нас рассылок, пожалуйста отпишитесь, нажав на ссылку ниже 
[ 
Отписаться  ]( http://r.ciframail.ru/mk/un/N_j1to5aspgofv_4UlFEFGQY3qovLP2GiFVKhSTwGikB6Opgdwqb1Dfe9XOXkBr7Kr7NnpjAMkPS4XC96Lzm4865IBecYfSKBUjeGoYh76q2THuaaBORZHXFYmuEUBr )    
© 2017 Русское Агенство Цифровой Стандартизации http://radsdoi.org/    
",другое
"статья avtor.docx,Аннотация - перевод на английский.docx,Маланова Т.В. 23.03.2019.docx 
Здравствуйте,  Вероника Викторовна!
Направляю в редакцию статью ""Несобственная задача прогнозирования по разнородной информации"".
Статья направляется второй раз, отредактирована  с учетом замечаний экспертов.
В случае получения положительных рецензий и принятия статьи к печати обязуюсь оформить ее по всем правилам.

С уважением Татьяна Валерьевна Маланова
",проверка статьи
"Undeliverable mail: сверка статьи  Failed to deliver to 'averkin.zhneya@mail.ru' 
SMTP module(domain mail.ru) reports: 
message text rejected by mxs.mail.ru: 
550 Message was not accepted  invalid mailbox.  Local mailbox averkin.zhneya@mail.ru is unavailable: user not found 
",другое
"Re: сверка статьи  Здравствуйте, Вероника Викторовна!
Сообщаем Вам, что ошибок не обнаружено! У Вас все (как и всегда) четко и правильно.
Надеемся на продолжение сотрудничества.
С уважением, Кононовы
Понедельник, 25 марта 2019, 11:37 +03:00 от Vestnik VSU <csit@cs.vsu.ru:
Уважаемые авторы!
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то
пришлите список найденных ошибок.
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В. 

",проверка статьи
"ВАКcкая статья    -----     Е. Н. Десятирикова ??????? 2222?????? ДЛЯ ВАК.docx,??????? 2222?????? ДЛЯ ВАК.docx НОВЫЙ ПОДХОД К ПЛАНИРОВАНИЮ РЕСУРСОВ ВИРТУАЛЬНЫХ МАШИН В ОБЛАЧНЫХ ВЫЧИСЛЕНИЯХ НА ОСНОВЕ ГЕНЕТИЧЕСКОГО АЛГОРИТМА 
Э. К. Алгазинов*, Е. Н. Десятирикова*, Ияд Алхаят**, Ходар Алмосана*,  Алькади Усама* 
*Воронежский государственный университет 
**Университет Дамаска, Сирия 
",подача статьи
"Re: сверка статьи-РапаковГГ, ГорбуновВА (Вологда) Рапаков, Горбунов-Экспериментальное исследование метода ПАП в ходе ГМ.rar Здравствуйте, Вероника Викторовна! 
Статья, высланная Вами для сверки, уже была опубликована мною в  Вестнике ВГУ (Серия: Сиситемный анализ и ИТ) в 2014 г. (N4, стр. 5462). 
Я созвонился по этому вопросу с Сергеем Дмитриевичем Кургалиным. 
Высылаю Вам статью для публикации, опись, экспертное заключение и рисунки (файл ""Рапаков, ГорбуновЭкспериментальное исследование метода ПАП в ходе ГМ.rar""). 
Просьба переслать мне новую верстку. Проверка на неточности будет выполнена оперативно. 
С уважением, Рапаков Г.Г. 
25.03.2019, 11:40, ""Vestnik VSU"" <csit@cs.vsu.ru: 
Уважаемые авторы! 
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то 
пришлите список найденных ошибок. 
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В.",подача статьи
"Re: сверка статьи ЗамечанияШаров.docx Уважаемая редакция, спасибо за вашу работу. В приложенном файле приведен список ошибок и неточностей. 
27.03.2019, 10:10, ""Vestnik VSU"" <csit@cs.vsu.ru: 
Уважаемые авторы! 
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то 
пришлите список найденных ошибок. 
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В.",проверка статьи
"RE: Статья  Здравствуйте Вероника Викторовна! Верстку статьи прочитал. Ошибки не 
обнаружил. С ув. Одинцов Б.Е. 
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru]  
Sent: Wednesday, March 27, 2019 8:59 PM 
To: Борис Одинцов 
Subject: Re: Статья 
Уважаемый автор! 
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то 
пришлите список найденных ошибок. 
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В.  
On Wed, 6 Feb 2019 09:41:36 +0300 
Борис Одинцов <odintsov45@list.ru wrote: 
Здравствуйте, Вероника Викторовна! Ваше письмо получил. Спасибо за  
информацию. С ув. Одинцов Б.Е. 
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru] 
Sent: Tuesday, February 5, 2019 9:10 PM 
To: Борис Одинцов 
Subject: Re: Статья 
Уважаемый Борис Ефимович! 
Статья  ПОРОЖДЕНИЕ НОВОГО ЗНАНИЯ ДЛЯ СОЗДАНИЯ БАЗ ЗНАНИЙ  
ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ  прошла рецензирование и принята к публикации  
в номер 12019 научного журнала Вестник ВГУ Серия Системный анализ и  
информационные технологии. Текст рецензии прикрепляю. 
Отв. секретарь журнала Гаршина Вероника Викторовна On Tue, 29 Jan 2019 
17:18:03 +0300  Борис Одинцов <odintsov45@list.ru wrote: 
Ув. господа! Сообщите, пожалуйста, каковы результаты рецензирования  
моей статьи под названием <ПОРОЖДЕНИЕ НОВОГО ЗНАНИЯ ДЛЯ СОЗДАНИЯ БАЗ  
ЗНАНИЙ  ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ . 
С ув. Одинцов Б.Е.  
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru] 
Sent: Monday, October 22, 2018 10:44 PM 
To: Борис Одинцов 
Subject: Re: Статья 
Уважаемый автор! 
Ваша статья находится у рецензента. Результаты рецензирования сообщим. 
Отв секретарь журнала Гаршина Вероника Викторовна On Mon, 22 Oct  
2018 
16:01:51 +0300  Борис Одинцов <odintsov45@list.ru wrote: 
From: Борис Одинцов [mailto:odintsov45@list.ru] 
Sent: Wednesday, September 26, 2018 8:12 AM 
To: 'csit@cs.vsu.ru' 
Subject: Статья 
Здравствуйте, ув. господа! Обращаюсь  к вам вторично. 17.09.2018 я  
выслал 
в 
ваш адрес свою статью <ПОРОЖДЕНИЕ НОВОГО ЗНАНИЯ ДЛЯ СОЗДАНИЯ БАЗ  
ЗНАНИЙ ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ для рецензирования. Сообщите,  
пожалуйста, 
подходит 
ли моя работа для вашего издания. С ув. Одинцов Б.Е. 
",проверка статьи
"RE: Статья Одинцов_Проблема определения смысла.docx Здравствуйте, Вероника Викторовна! За лето меня посетили некоторые мысли, 
которые я изложил в статье. Возможно они заинтересуют Вашу редакцию и 
рецензентов. Буду рад, если мои надежды не напрасны.  
С ув. Одинцов Б.Е. 
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru]  
Sent: Wednesday, March 27, 2019 8:59 PM 
To: Борис Одинцов 
Subject: Re: Статья 
Уважаемый автор! 
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то 
пришлите список найденных ошибок. 
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В.  
On Wed, 6 Feb 2019 09:41:36 +0300 
Борис Одинцов <odintsov45@list.ru wrote: 
Здравствуйте, Вероника Викторовна! Ваше письмо получил. Спасибо за  
информацию. С ув. Одинцов Б.Е. 
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru] 
Sent: Tuesday, February 5, 2019 9:10 PM 
To: Борис Одинцов 
Subject: Re: Статья 
Уважаемый Борис Ефимович! 
Статья  ПОРОЖДЕНИЕ НОВОГО ЗНАНИЯ ДЛЯ СОЗДАНИЯ БАЗ ЗНАНИЙ  
ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ  прошла рецензирование и принята к публикации  
в номер 12019 научного журнала Вестник ВГУ Серия Системный анализ и  
информационные технологии. Текст рецензии прикрепляю. 
Отв. секретарь журнала Гаршина Вероника Викторовна On Tue, 29 Jan 2019 
17:18:03 +0300  Борис Одинцов <odintsov45@list.ru wrote: 
Ув. господа! Сообщите, пожалуйста, каковы результаты рецензирования  
моей статьи под названием <ПОРОЖДЕНИЕ НОВОГО ЗНАНИЯ ДЛЯ СОЗДАНИЯ БАЗ  
ЗНАНИЙ  ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ . 
С ув. Одинцов Б.Е.  
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru] 
Sent: Monday, October 22, 2018 10:44 PM 
To: Борис Одинцов 
Subject: Re: Статья 
Уважаемый автор! 
Ваша статья находится у рецензента. Результаты рецензирования сообщим. 
Отв секретарь журнала Гаршина Вероника Викторовна On Mon, 22 Oct  
2018 
16:01:51 +0300  Борис Одинцов <odintsov45@list.ru wrote: 
From: Борис Одинцов [mailto:odintsov45@list.ru] 
Sent: Wednesday, September 26, 2018 8:12 AM 
To: 'csit@cs.vsu.ru' 
Subject: Статья 
Здравствуйте, ув. господа! Обращаюсь  к вам вторично. 17.09.2018 я  
выслал 
в 
ваш адрес свою статью <ПОРОЖДЕНИЕ НОВОГО ЗНАНИЯ ДЛЯ СОЗДАНИЯ БАЗ  
ЗНАНИЙ ИНТЕЛЛЕКТУАЛЬНЫХ СИСТЕМ для рецензирования. Сообщите,  
пожалуйста, 
подходит 
ли моя работа для вашего издания. С ув. Одинцов Б.Е. 
",проверка статьи
"Статья из Вологды в первый номер журнала Рапаков, Горбунов 3 Сравнительная оценка эффективности .doc,рецензия  Рапаков Горбунов.doc Здравствуй, Вероника! 
По   просьбе  наших  друзей  из  Вологды  повторно 
направляю  их статью. Они 
просили  опубликовать  её  в  первом номере 
журнала, мы её приняли на заседании редколлегии. 
Я просмотрел статью, 
в       целом      она      производит     хорошее 
впечатление, соответствует тематике журнала. 
Рецензию составил,    рекомендую   статью   к 
опубликованию. 
  
С уважением, 
Кургалин 
mailto:kurgalin@bk.ru",готово к публикации
"Re: Статья из Вологды  Здравствуй, Вероника! 
Они  не  могут  пока сказать, кто из них напутал, что они 
подали  в итоге не  ту статью, т.е. получилось, что статья 
была  подана  второй  раз, а та статья, которая им 
была нужна, оказалась не отправленной. 
Я уже вчера сказал В.А.Горбунову, что в таком виде 
эта    новая статья  не  подойдет  для  журнала.  Журнал 
у нас теоретический именно в тех областях, которые 
обозначены   в  его  названии  (Системный анализ и 
информационные технологии) и  в  тех пунктах,  которые 
указаны на его сайте. Как  мы 
предварительно   с ним говорили,   в   статье  желателен 
системный    анализ,   статья  должна   быть 
теоретической,   с   достаточно   большим  числом 
формул,   с проведением  именно теоретического  анализа  и 
выводами  из  него.   Пока  в  статье практические 
результаты   в   довольно   узкой   и  специальной 
прикладной области сильно 
перевешивают  небольшую теорию,  а  этого  не  должно  быть. 
Статья  сейчас сделана под журнал по экологии, а не 
для журнала по стистемному анализу. Как я 
понимаю,   практические  результаты  ( в небольшом 
количестве) должны в конце 
статьи только иллюстрировать и подтверждать теоретические выводы, 
но  они  не  должны  быть самой большой и основной 
частью статьи. 
  
С уважением, 
Кургалин 
V Сергей Дмитриевич! 
V Да, это та статья, которую Вы мне пересылали, 
V и мы ее сверстали (макет 
V верстки прикрепляю). После сверки авторы 
V ответили, что она уже опубликована в 
V нашем журнале в 42014 
V http://www.vestnik.vsu.ru/content/analiz/2014/04/toc_ru.asp 
V Это действительно так. 
V Странно, что они подали ее еще раз. Я после 
V сегодняшнего рецензирования не 
V могла предположить что она уже опубликована, 
V поэтому мысли о такой проверке 
V не возникло (прошло 5 лет, статья забылась). 
V В следующем письме перешлю ответ авторов и 
V вновь присланный материал статьи 
V (новой для 22019) для рецензирования.  
V Надо еще уточнить  точно ли и эта нигде не опубликована :)) 
V С уважением, Гаршина В.В. 
V On Thu, 28 Mar 2019 10:56:49 +0300 
V  ""Kurgalin S.D."" <kurgalin@bk.ru wrote: 
Здравствуй, Вероника! 
По   просьбе  наших  друзей  из  Вологды  повторно 
направляю  их статью. Они 
просили  опубликовать  её  в  первом номере 
журнала, мы её приняли на заседании редколлегии. 
Я просмотрел статью, 
в       целом      она      производит     хорошее 
впечатление, соответствует тематике журнала. 
Рецензию составил,    рекомендую   статью   к 
опубликованию. 
  
С уважением, 
Кургалин 
mailto:kurgalin@bk.ru 
",доработка
"Статья на рассмотрение Галинов П.И. Повышение производительности технологического процесса создания песчано-полимерных литейных форм методом послойного синтеза с помощью оптимизации движения печатающей головки.docx 
Уважаемая редакция.
Прошу Вас рассмотреть возможность публикации моей статьи в Вашем журнале.
Скажите пожалуйста стоимость публикации.
Мне очень важна публикация, до августа 2019 года. Какой у Вас ближайший выпуск?
У меня есть еще статьи, которые я готов Вам отправить.
Прошу Вас войти в мое положение и рассмотреть мою статью как можно скорее.
Статья во вложении.

С уважением, 
Петр Галинов",подача статьи
"Артюшенко, Воловач. Статья Артюшенко, Воловач_Статья.zip Уважаемые коллеги!
Направляем вам статью В.И. Воловача и В.М. Артюшенко ""Обнаружение сигналов со случайным моментом появления с использованием алгоритма кумулятивных сумм"" для публикации в журнале ""Вестник ВГУ. Серия: Системный анализ и информационные технологии"".
Заранее вам благодарен!
Владимир Иванович Воловач
д.т.н., доцент, зав. кафедрой информационного и электронного сервиса
Поволжского государственного университета сервиса
",подача статьи
"Re: статья на рецензирование  К какому сроку надо? 
вс, 31 мар. 2019 г. в 22:30, Vestnik VSU <csit@cs.vsu.ru: 
Алексей, привет! 
Посылаю статью на рецензию для Вестника. Также прикрепляю шаблон рецензии и 
правила к оформлению статей. 
Вероника Гаршина 
",вопросы
"Re: статья на рецензирование    Можешь сама ему отправить: Радченко Юрий СТепанович, ysradchenko@yandex.ru 
С уважением, А.Сирота 
31.03.2019 22:10, Vestnik VSU пишет: 
Александр Анатольевич! 
Получена статья  В. И. Воловач, В. М. Артюшенко ОБНАРУЖЕНИЯ СИГНАЛОВ СО 
СЛУЧАЙНЫМ МОМЕНТОМ ПОЯВЛЕНИЯ С ИСПОЛЬЗОВАНИЕМ АЛГОРИТМА КУМУЛЯТИВНЫХ СУММ. 
Эти авторы уже публиковались в нашем журнале (32018). Рецензентом по их 
тематике был профессор кафедры радиофизики ВГУ  Радченко Ю.С. 
У меня нет его контактов. Могли бы Вы переслать ему просьбу отрецензировать 
данную статью. Прикрепляю статью и шаблон рецензии. 
С уважением Гаршина В.В. 
",рецензирование
"RE: Вестник САИТ 1-2019  Здравствуйте Вероника Викторовна! С большой радостью получил адрес сборника.Мне очень понравился сборник: содержательностью и оформлением. Некоторые статьи просто блистательны. Большое спасибо  за заботу, которой Вы окружаете своих авторов. Я публикуюсь во многих журналах, однако такого внимания ранее не ощущал. Рад был Вами общаться. Всего Вам доброго. Будьте счастливы. С ув. Одинцов Б.Е. 
Original Message 
From: Vestnik VSU [mailto:csit@cs.vsu.ru]  
Sent: Monday, April 1, 2019 3:33 PM 
To: odintsov45@list.ru; spazmalgonchik@yandex.ru; sedykhirina@yandex.ru; kniga16@mail.ru; msd_exp@outlook.com; aleksey.v.v@mail.ru; gorvit77@mail.ru; evilemperor@mail.ru; alexkopytin@gmail.com; n.o.efimov@gmail.com; mmio@amm.vsu.ru; averkin.zhneya@mail.ru; akulinin2006@yandex.ru; evilemperor@mail.ru; olgadonina@mail.ru; vladislavfilatov159@gmail.com; marialeshchinskaya@mail.ru 
Subject: Вестник САИТ 12019 
Уважаемые авторы! 
Прикрепляю готовый макет журнала Вестник ВГУ Серия САИТ 12019. 
Чуть позже он будет размещен на сайте журнала и напечатан Издательским домом ВГУ. 
С уважением, отв. секретарь журнала Гаршина В.В. 
",другое
"Re: рецензия на статью  Здравствуйте, Вероника Викторовна! 
Материалы по статье получил, рецензию напишу. 
С уважением, 
Sergei  mailto:sborzunov@gmail.com 
вс, 31 мар. 2019 г. в 22:52, Vestnik VSU <csit@cs.vsu.ru: 
Сергей! 
Прошу отрецензировать статью для Вестника. Прикрепляю статью, шаблон 
рецензии 
и действующие правила по оформлению статей. 
Вероника Гаршина 
",рецензирование
"Консультация по включению изданий в WoS, Scopus и другие библиографические базы  Регистрация DOI 
[ 
Открыть письмо в отдельном окне браузера  ]( http://r.ciframail.ru/mk/mr/NIcuLIgTKW8_qZsZjCMFDXQ9HNDDUZlyORlQU0vmTBEfw2Ee77hYONHYrCFgugzQ_5IkcpAOaVOWZafu9PJ43f83Y6WwAimRJIQzg )    
Консультация по включению в WoS, Scopus и другие библиографические базы    
Уважаемый издатель, 
Если ваша орагнизация планирует подачу заявки на включение журнала в 
WoS 
Scopus 
ВАК 
DOAJ 
Chemical Abstracts (CAS) 
GeoRef 
PubMed 
ErihPLUS 
Agris 
и другие наукометрические базы данных. 
РАЦС предоставляет услугу по консалтингу на соответствие издания требованиям  библиографических баз данных. РАЦС проведет полный аудит издания и подготовит необходимые конкретные рекомендации по улучшению как издания, так и сайта издания и информации на нем. 
Для заказа услуги, пожалуйста, заполните форму на сайте: 
[ http://radsdoi.org/wosscopusconsulting/ ]( http://r.ciframail.ru/mk/cl/f/GVssytttLhEfO8DulyS6id4W5eXJEgIGxnqdXz0VqvgVEwu4oazOmaXE8rr7IjnC7RUuYHwCW5GAuPAcvUG7SiDbGX1AUAx1VCpCNWfGpyifbElTJYrK3TuEP3tjk8iLaslkj6txK9TEQMVA7vXVXCRar_9ynBMbuvbtpbqBA_BJ9jjscenSNkasnn2zy886gdlcZ0N7BPhadFh3Kn6CYTvStpPQy6mC3OMx3tlT98TrOHou8ReGUq7nr09cB7h2HWK_VpZJqRuBtRss5Q92gxtE3MGhPM ) 
Контактная информация: 
[ info@radsdoi.org ]( mailto:info@radsdoi.org ) 
Или позвоните нам +7 (343) 2868322       
Данное письмо было отправлено csit@cs.vsu.ru так как ваша организация является клиентом РАЦС. 
Если Вы не желаете больше получать от нас рассылок, пожалуйста отпишитесь, нажав на ссылку ниже 
[ 
Отписаться  ]( http://r.ciframail.ru/mk/un/9F1SwXViEiu_8Iq___CfJzHH7qfvuyIEpJU_Mt7T5DtZTSNpG2ShzspdVNU0mvOuvMnmMgZ36QPv8vclqeCBBFmCGmPpDTaDzAGkf8ICn_zlpT1kp9VFFR4B4XfPS )    
© 2017 Русское Агенство Цифровой Стандартизации http://radsdoi.org/    
",другое
